"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__inner href 3","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number","image-counter","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","idx-logo src","for-sale-content-container href","for-sale-content-container","status-pill","price-container","builder-name","builder-type"
"https://www.homes.com/property/703-glen-mady-way-folsom-ca/10eg0c9beyhds/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/703-glen-mady-way-folsom-ca/10eg0c9beyhds/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/703-glen-mady-way-folsom-ca/10eg0c9beyhds/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/703-glen-mady-way-folsom-ca/10eg0c9beyhds/"" role=""link"" aria-label=""703 Glen-Mady Way, Folsom, CA 95630"" title=""703 Glen-Mady Way, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""703 Glen-Mady Way, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","28","$449,000","Land","0.42 Acre","$1,060,713 per Acre","703 Glen-Mady Way, Folsom, CA 95630","Located in the highly sought-after gated Hillcrest Community, this expansive .42-acre lot offers a rare opportunity to create a custom home in one of Folsom's most desirable neighborhoods. Tucked just around the corner from the community tennis courts and playground, the setting blends privacy, recreation, and convenience. Enjoy the freedom to design a home, perfect for outdoor living,","Claudia White","Coldwell Banker Realty","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/703-glen-mady-way-folsom-ca/10eg0c9beyhds/","703 Glen-Mady Way, Folsom, CA 95630","","","",""
"https://www.homes.com/property/753-rodmartin-ct-folsom-ca/czj2yeqtwz3wk/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/7419745084-545798612/753-rodmartin-ct-folsom-ca-buildingphoto-2.jpg","https://www.homes.com/property/753-rodmartin-ct-folsom-ca/czj2yeqtwz3wk/","https://images.homes.com/listings/117/8419745084-545798612/753-rodmartin-ct-folsom-ca-buildingphoto-3.jpg","https://www.homes.com/property/753-rodmartin-ct-folsom-ca/czj2yeqtwz3wk/","https://images.homes.com/listings/117/4419745084-545798612/753-rodmartin-ct-folsom-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/753-rodmartin-ct-folsom-ca/czj2yeqtwz3wk/"" role=""link"" aria-label=""753 Rodmartin Ct, Folsom, CA 95630"" title=""753 Rodmartin Ct, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""753 Rodmartin Ct, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","36","$560,000","2 Beds","2 Baths","1,130 Sq Ft","753 Rodmartin Ct, Folsom, CA 95630","A captivating property situated in highly sought after Bentley Square. The kitchen has been updated with a beautiful backsplash and quartz counters. Stainless steel appliances complete the contemporary design. The living and dining area are open and bright with access to the private patio area. The primary bedroom has an ensuite bathroom with dual sinks, an updated walk in shower, and a generous","Barbara Jones","Century 21 Select Real Estate","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/753-rodmartin-ct-folsom-ca/czj2yeqtwz3wk/","753 Rodmartin Ct, Folsom, CA 95630","","","",""
"https://www.homes.com/property/692-humbert-st-folsom-ca/2dxdfsyds13h4/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/5406274944-072160402/692-humbert-st-folsom-ca-buildingphoto-2.jpg","https://www.homes.com/property/692-humbert-st-folsom-ca/2dxdfsyds13h4/","https://images.homes.com/listings/117/3506274944-072160402/692-humbert-st-folsom-ca-buildingphoto-3.jpg","https://www.homes.com/property/692-humbert-st-folsom-ca/2dxdfsyds13h4/","https://images.homes.com/listings/117/9306274944-072160402/692-humbert-st-folsom-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/692-humbert-st-folsom-ca/2dxdfsyds13h4/"" role=""link"" aria-label=""692 Humbert St, Folsom, CA 95630"" title=""692 Humbert St, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""692 Humbert St, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","28","$720,000","4 Beds","3 Baths","1,998 Sq Ft","692 Humbert St, Folsom, CA 95630","Very low rate(2.375%) 288k VA assumable loan with 25 years remaining. You do not have to be a VA buyer to qualify it. Location, location and location. Centrally located updated home in Folsom. Walking distance to major shopping, gym, public pickleball park, baseball park, aquatic center, schools. You name it. With 2 car garage plus 4 car driveway parking. You can invite friends for party. Recent","Robert Lin","Premier Home & Finance","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/692-humbert-st-folsom-ca/2dxdfsyds13h4/","692 Humbert St, Folsom, CA 95630","","","",""
"https://www.homes.com/property/plan-2528-esquire-at-folsom-ranch/2bzwwhdfne9f6/","https://www.homes.com/assets/images/spacer.gif","https://imagescdn.homes.com/i2/ri9JL7rIyGu1zrBsIu5jJcFMq34BIJHKl9bmlv5oegE/117/4576-blacktail-way-folsom-ca--2.jpg?p=1","https://www.homes.com/property/plan-2528-esquire-at-folsom-ranch/2bzwwhdfne9f6/","https://imagescdn.homes.com/i2/xDeq02_t3hAtaQ5ba5hPwDEAi5OeNsooNLat7M6n1Ws/117/4576-blacktail-way-folsom-ca--3.jpg?p=1","https://www.homes.com/property/plan-2528-esquire-at-folsom-ranch/2bzwwhdfne9f6/","https://imagescdn.homes.com/i2/CPmtMl_lubPKlO_A1ClWKiTRteQnbcnIpfcbvtyXUwE/117/4576-blacktail-way-folsom-ca-primaryphoto.jpg?p=1","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/plan-2528-esquire-at-folsom-ranch/2bzwwhdfne9f6/"" role=""link"" aria-label=""4576 Blacktail Way Unit 36514469, Folsom, CA 95630"" title=""4576 Blacktail Way Unit 36514469, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""4576 Blacktail Way Unit 36514469, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","7","","4 Beds","2.5 Baths","2,528 Sq Ft","Plan 2528 at Esquire at Folsom Ranch, Folsom, CA 95630","* Quartz kitchen countertops * Under-stair storage * Large great room * Loft * Walk-in closet at primary bedroom * Upstairs laundry room * Eat-in kitchen * Kitchen island * Extra storage space * Walk-in kitchen pantry * WaterSense® labeled faucets * ENERGY STAR® certified home * Close to family friendly parks * Close to medical facilities * Commuter-friendly location * Great shopping nearby *","","","","","","New Construction","$756,990","KB Home","Builder"
"https://www.homes.com/property/652-glen-mady-way-folsom-ca/8wyp6h8bmcwe9/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/9183938974-126276612/652-glen-mady-way-folsom-ca-buildingphoto-2.jpg","https://www.homes.com/property/652-glen-mady-way-folsom-ca/8wyp6h8bmcwe9/","https://images.homes.com/listings/117/1283938974-126276612/652-glen-mady-way-folsom-ca-buildingphoto-3.jpg","https://www.homes.com/property/652-glen-mady-way-folsom-ca/8wyp6h8bmcwe9/","https://images.homes.com/listings/117/4183938974-126276612/652-glen-mady-way-folsom-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/652-glen-mady-way-folsom-ca/8wyp6h8bmcwe9/"" role=""link"" aria-label=""652 Glen-Mady Way, Folsom, CA 95630"" title=""652 Glen-Mady Way, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""652 Glen-Mady Way, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","64","$1,399,000","5 Beds","3 Baths","3,669 Sq Ft","652 Glen-Mady Way, Folsom, CA 95630","Gorgeous home tucked in high demand Hillcrest gated community! Immaculately elegant home with formal dining room, front office, family room, and stunning kitchen on the ground floor. Also features a downstairs full bed and bath. Upstairs is the primary suite, the other bedrooms, and a massive loft with balcony! Backyard is absolutely stunning with a pool and spa out of sunset magazine. Tons of","Brian Brazeal","RE/MAX Executive","https://images.homes.com/brands/118/7121_aspect.png?t=p","https://www.homes.com/property/652-glen-mady-way-folsom-ca/8wyp6h8bmcwe9/","652 Glen-Mady Way, Folsom, CA 95630","","","",""
"https://www.homes.com/property/29-dean-way-folsom-ca/73rbykkfnc1jv/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/8146688084-910000712/29-dean-way-folsom-ca-buildingphoto-2.jpg","https://www.homes.com/property/29-dean-way-folsom-ca/73rbykkfnc1jv/","https://images.homes.com/listings/117/2246688084-910000712/29-dean-way-folsom-ca-buildingphoto-3.jpg","https://www.homes.com/property/29-dean-way-folsom-ca/73rbykkfnc1jv/","https://images.homes.com/listings/117/5146688084-910000712/29-dean-way-folsom-ca-primaryphoto.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/29-dean-way-folsom-ca/73rbykkfnc1jv/"" role=""link"" aria-label=""29 Dean Way, Folsom, CA 95630"" title=""29 Dean Way, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""29 Dean Way, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","19","$800,000","4 Beds","4 Baths","2,352 Sq Ft","29 Dean Way, Folsom, CA 95630","Over $4,600/month in cash flow with strong, long-term tenants and an incredibly low vacancy history spanning more than 20 years. Opportunities like this in Folsom don't come around often. This well-maintained duplex features two large units, each offering 2 bedrooms, 2 bathrooms, and a 2-car garage-a highly desirable layout that consistently attracts quality tenants. The property has seen","Nicholas Judd","Your Home Sold Guaranteed Realty Legends","","https://www.homes.com/property/29-dean-way-folsom-ca/73rbykkfnc1jv/","29 Dean Way, Folsom, CA 95630","","","",""
"https://www.homes.com/property/1046-smith-way-folsom-ca/ps7h3qrkymvx8/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1046-smith-way-folsom-ca/ps7h3qrkymvx8/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1046-smith-way-folsom-ca/ps7h3qrkymvx8/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1046-smith-way-folsom-ca/ps7h3qrkymvx8/"" role=""link"" aria-label=""1046 Smith Way, Folsom, CA 95630"" title=""1046 Smith Way, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""1046 Smith Way, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","70","$935,000","4 Beds","3 Baths","2,689 Sq Ft","1046 Smith Way, Folsom, CA 95630","Welcome to this stunning Folsom home located in the highly sought-after, award-winning master-planned community of The Parkway. Designed with both style and function in mind, this bright and open floor plan offers multiple flexible living spaces perfect for today's lifestyle. The main level features a full bedroom and bathroom, a dedicated home office overlooking a serene interior courtyard, and","Timothy Downes","eXp Realty of California Inc.","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1046-smith-way-folsom-ca/ps7h3qrkymvx8/","1046 Smith Way, Folsom, CA 95630","","","",""
"https://www.homes.com/property/3193-arbor-view-dr-folsom-ca/2rr0b6phhwyl3/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3193-arbor-view-dr-folsom-ca/2rr0b6phhwyl3/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3193-arbor-view-dr-folsom-ca/2rr0b6phhwyl3/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3193-arbor-view-dr-folsom-ca/2rr0b6phhwyl3/"" role=""link"" aria-label=""3193 Arbor View Dr, Folsom, CA 95630"" title=""3193 Arbor View Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""3193 Arbor View Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","38","$765,000","4 Beds","2.5 Baths","2,355 Sq Ft","3193 Arbor View Dr, Folsom, CA 95630","Welcome to this beautiful two-story home nestled in a desirable Folsom community known for its convenience and inviting neighborhood. Step inside the bright, open-concept layout featuring luxury vinyl plank flooring throughout the main level. The living room is filled with natural light from large windows and opens to the backyard through a sliding glass door, creating a seamless indoor-outdoor","Kelli Griggs","Navigate Realty","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3193-arbor-view-dr-folsom-ca/2rr0b6phhwyl3/","3193 Arbor View Dr, Folsom, CA 95630","","","",""
"https://www.homes.com/property/198-big-valley-rd-folsom-ca/h6dvqrjk0xhtb/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/198-big-valley-rd-folsom-ca/h6dvqrjk0xhtb/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/198-big-valley-rd-folsom-ca/h6dvqrjk0xhtb/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/198-big-valley-rd-folsom-ca/h6dvqrjk0xhtb/"" role=""link"" aria-label=""198 Big Valley Rd, Folsom, CA 95630"" title=""198 Big Valley Rd, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""198 Big Valley Rd, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","55","$699,000","4 Beds","2 Baths","1,907 Sq Ft","198 Big Valley Rd, Folsom, CA 95630","Price improvement - priced to sell! This stunningly remodeled and very spacious 4-bedroom, 2-bathroom home in desirable Folsom showcases modern finishes and stylish upgrades throughout. Located in close proximity to Folsom Lake, the home offers both comfort and access to outdoor recreation. Designed for both everyday living and entertaining, the home features a formal dining area, a separate","Michael Breinke","Frey And Associates","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/198-big-valley-rd-folsom-ca/h6dvqrjk0xhtb/","198 Big Valley Rd, Folsom, CA 95630","Open Sat 1PM - 4PM","","",""
"https://www.homes.com/property/plan-2355-esquire-at-folsom-ranch/1bnj6ft23l7st/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/plan-2355-esquire-at-folsom-ranch/1bnj6ft23l7st/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/plan-2355-esquire-at-folsom-ranch/1bnj6ft23l7st/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/plan-2355-esquire-at-folsom-ranch/1bnj6ft23l7st/"" role=""link"" aria-label=""4576 Blacktail Way Unit 36514470, Folsom, CA 95630"" title=""4576 Blacktail Way Unit 36514470, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""4576 Blacktail Way Unit 36514470, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","7","","4 Beds","2.5 Baths","2,355 Sq Ft","Plan 2355 at Esquire at Folsom Ranch, Folsom, CA 95630","* Under-stair storage * Large coat closet * Walk-in kitchen pantry * Loft * Open kitchen overlooking great room * Walk-in closet at primary bedroom * Front porch * Kitchen USB charging port * Extra storage space * Smart thermostat * WaterSense labeled faucets * ENERGY STAR certified home * Close to family friendly parks * Close to medical facilities * Commuter-friendly location * Great shopping","","","","","","New Construction","$735,990","KB Home","Builder"
"https://www.homes.com/property/591-southwood-dr-folsom-ca/f01g0sed1y0vc/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/591-southwood-dr-folsom-ca/f01g0sed1y0vc/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/591-southwood-dr-folsom-ca/f01g0sed1y0vc/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/591-southwood-dr-folsom-ca/f01g0sed1y0vc/"" role=""link"" aria-label=""591 Southwood Dr, Folsom, CA 95630"" title=""591 Southwood Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""591 Southwood Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","38","$329,000","2 Beds","2 Baths","1,391 Sq Ft","591 Southwood Dr, Folsom, CA 95630","Welcome to this stunning, FULLY REMODELED home located in the sought-after Pinebrook community of Folsom. Step inside to discover BRAND-NEW LUXURY VINYL PLANK FLOORING throughout, FRESH INTERIOR PAINT, and ALL-NEW DRYWALL that enhances the clean, modern aesthetic and BRAND-NEW PEIRS UNDER HOME. Soaring VAULTED CEILINGS and an abundance of NEW WINDOWS create a bright and airy atmosphere, flooding","Nicole Alexander","Prime Real Estate","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/591-southwood-dr-folsom-ca/f01g0sed1y0vc/","591 Southwood Dr, Folsom, CA 95630","","","",""
"https://www.homes.com/property/114-barnhill-dr-folsom-ca/pldegcb6tel19/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/114-barnhill-dr-folsom-ca/pldegcb6tel19/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/114-barnhill-dr-folsom-ca/pldegcb6tel19/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/114-barnhill-dr-folsom-ca/pldegcb6tel19/"" role=""link"" aria-label=""114 Barnhill Dr, Folsom, CA 95630"" title=""114 Barnhill Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""114 Barnhill Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","26","$550,000","3 Beds","2.5 Baths","1,319 Sq Ft","114 Barnhill Dr, Folsom, CA 95630","Fantastic opportunity to own a well-maintained 3 bed, 2.5 bath home in a desirable Folsom location. Designed for everyday living with an open floor plan that maximizes space, comfort, and functionality. Enjoy a bright kitchen, ideal for both daily use and entertaining, equipped with granite counters, dining bar, extended cabinets and plenty of extra counter space, plus a gas range, microwave, and","Pam Nelson","Windermere Signature Properties El Dorado Hills/Folsom","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/114-barnhill-dr-folsom-ca/pldegcb6tel19/","114 Barnhill Dr, Folsom, CA 95630","Open Sat 1PM - 3PM","","",""
"https://www.homes.com/property/3524-deer-park-dr-folsom-ca/hdyp5ep6m4r4g/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3524-deer-park-dr-folsom-ca/hdyp5ep6m4r4g/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3524-deer-park-dr-folsom-ca/hdyp5ep6m4r4g/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3524-deer-park-dr-folsom-ca/hdyp5ep6m4r4g/"" role=""link"" aria-label=""3524 Deer Park Dr, Folsom, CA 95630"" title=""3524 Deer Park Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""3524 Deer Park Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","50","$799,950","2 Beds","2 Baths","1,876 Sq Ft","3524 Deer Park Dr, Folsom, CA 95630","Welcome to Regency at Folsom Ranch a luxurious 55+ Active Adult Community offering resort-style living at its finest. This stunning single story home, built in 2022, features 1,876 sqft of thoughtfully designed space with an open-concept floor plan perfect for entertaining. The gourmet kitchen showcases sleek quartz countertops, stainless steel appliances, and a spacious island with sink that","Julie Phillips","eXp Realty of California, Inc.","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/3524-deer-park-dr-folsom-ca/hdyp5ep6m4r4g/","3524 Deer Park Dr, Folsom, CA 95630","","","",""
"https://www.homes.com/property/14809-rustic-ridge-cir-folsom-ca/89h4tmklbqcyb/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/14809-rustic-ridge-cir-folsom-ca/89h4tmklbqcyb/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/14809-rustic-ridge-cir-folsom-ca/89h4tmklbqcyb/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/14809-rustic-ridge-cir-folsom-ca/89h4tmklbqcyb/"" role=""link"" aria-label=""14809 Rustic Ridge Cir, Folsom, CA 95630"" title=""14809 Rustic Ridge Cir, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""14809 Rustic Ridge Cir, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","59","$1,379,900","3 Beds","3.5 Baths","3,468 Sq Ft","14809 Rustic Ridge Cir, Folsom, CA 95630","Beautifully updated home located at 14809 Rustic Ridge Circle in Folsom featuring bright, open-concept living and seamless indoor-outdoor flow. The spacious living area offers soaring ceilings, a fireplace, wide-plank flooring, and large glass doors that open to the backyard. The gourmet kitchen includes quartz countertops, a large center island, walk-in pantry, and butler's pantryideal for","Mark McDonough","GUIDE Real Estate","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/14809-rustic-ridge-cir-folsom-ca/89h4tmklbqcyb/","14809 Rustic Ridge Cir, Folsom, CA 95630","","","",""
"https://www.homes.com/property/141-mckiernan-dr-folsom-ca/nbxtl4fw5l3vk/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/141-mckiernan-dr-folsom-ca/nbxtl4fw5l3vk/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/141-mckiernan-dr-folsom-ca/nbxtl4fw5l3vk/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/141-mckiernan-dr-folsom-ca/nbxtl4fw5l3vk/"" role=""link"" aria-label=""141 McKiernan Dr, Folsom, CA 95630"" title=""141 McKiernan Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""141 McKiernan Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","26","$579,900","3 Beds","2 Baths","1,155 Sq Ft","141 McKiernan Dr, Folsom, CA 95630","This is a beautiful move-in ready home, located in the heart of Folsom. There is a lot of charm in this 3 bedroom, 2 bath home that sits on a 1/4 acre corner lot with a large backyard. The exterior of the home is freshly painted and features a spacious living area, an open kitchen with a brand new range and dishwasher, and a dining area off of the kitchen. The home also has a bright 200 (+/-)","Terry Whittaker","Real Estate Advantage Group","","https://www.homes.com/property/141-mckiernan-dr-folsom-ca/nbxtl4fw5l3vk/","141 McKiernan Dr, Folsom, CA 95630","","","",""
"","","","","","","","","","","","","5 Beds","4.5 Baths","3,638 Sq Ft","Ramona Plan at Preserve at Folsom Ranch - Heritage Trails, Folsom, CA 95630","The Ramona is expertly designed with a desirable blend of versatile indoor and outdoor living space. A soaring two-story foyer reveals a spacious flex room as well as the expansive open-concept great room and casual dining area, presenting views of the luxury outdoor living space. Wonderfully crafted, the kitchen features a walk-in pantry and ample counter and cabinet space that surrounds a large","","","","","","New Construction","$1,147,995","Toll Brothers, Inc.","Builder"
"","","","","","","","","","","","","4 - 5 Beds","4 Baths","3,685 Sq Ft","Birch Plan at Broadstone Estates - Folsom, Folsom, CA 95630","","","","","","","New Construction","$1,500,000","SHAWOOD","Builder"
"https://www.homes.com/property/214-leafwood-way-folsom-ca/bg8xl43cg2868/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/214-leafwood-way-folsom-ca/bg8xl43cg2868/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/214-leafwood-way-folsom-ca/bg8xl43cg2868/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/214-leafwood-way-folsom-ca/bg8xl43cg2868/"" role=""link"" aria-label=""214 Leafwood Way, Folsom, CA 95630"" title=""214 Leafwood Way, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""214 Leafwood Way, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","40","$149,900","2 Beds","2 Baths","1,040 Sq Ft","214 Leafwood Way, Folsom, CA 95630","This charming 2 bedroom, 2 bath mobile home has just over 1,000 sq. ft. of well-designed living space and currently is the lowest price home in Folsom's 5-star Pinebrook Village 55+ community! What's more, the space rent for the new owner will be under $1,000 a month! Step inside through the sunroom and right into a living room that just feels good. The compact kitchen has everything you need:","Jacqueline Garrens","Absolute Realty","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/214-leafwood-way-folsom-ca/bg8xl43cg2868/","214 Leafwood Way, Folsom, CA 95630","Open Sat 11AM - 2PM","","",""
"https://www.homes.com/property/479-christopher-st-folsom-ca-unit-128/tkhtvtr45kkm3/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/479-christopher-st-folsom-ca-unit-128/tkhtvtr45kkm3/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/479-christopher-st-folsom-ca-unit-128/tkhtvtr45kkm3/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/479-christopher-st-folsom-ca-unit-128/tkhtvtr45kkm3/"" role=""link"" aria-label=""479 Christopher St Unit 128, Folsom, CA 95630"" title=""479 Christopher St Unit 128, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""479 Christopher St Unit 128, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","25","$162,000","1,488 Sq Ft","","","479 Christopher St Unit 128, Folsom, CA 95630","Welcome home to this beautifully maintained 3-bedroom, 2-bath residence located in a desirable senior community. Step inside to enjoy this wonderful bright home with recently updated flooring and paint. This home featured a never HVAC system and dual-pane windows for year-round comfort. The inviting covered front porch creates the perfect spot to relax, and the wheelchair-accessible ramp adds","Evelyn Jenkins","1st Choice Realty & Associates","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/479-christopher-st-folsom-ca-unit-128/tkhtvtr45kkm3/","479 Christopher St Unit 128, Folsom, CA 95630","Open Sat 2PM - 4PM","","",""
"https://www.homes.com/property/4981-gold-rush-dr-folsom-ca/hyrj3h58ydw51/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4981-gold-rush-dr-folsom-ca/hyrj3h58ydw51/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4981-gold-rush-dr-folsom-ca/hyrj3h58ydw51/","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/4981-gold-rush-dr-folsom-ca/hyrj3h58ydw51/"" role=""link"" aria-label=""4981 Gold Rush Dr, Folsom, CA 95630"" title=""4981 Gold Rush Dr, Folsom, CA 95630"">
                                    <img class=""embla__slide__img image-container"" alt=""4981 Gold Rush Dr, Folsom, CA 95630"" />
                                </a>
                            </div>
                        </div>","/","1","51","$1,049,000","5 Beds","3 Baths","3,028 Sq Ft","4981 Gold Rush Dr, Folsom, CA 95630","Located in the highly desired White Rock Springs community within the Aster neighborhood by Lennar, this beautifully upgraded home sits on an expansive nearly 8,000 square foot lot and features over $130,000 in premium upgrades, plus owned solar for added efficiency and long-term savings. The modern open-concept floorplan showcases luxury vinyl planking flooring throughout the main living areas,","Ahrash Zamanian","eXp Realty of California Inc.","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4981-gold-rush-dr-folsom-ca/hyrj3h58ydw51/","4981 Gold Rush Dr, Folsom, CA 95630","","","",""
