"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__inner href 3","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number","image-counter","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","for-sale-content-container href","for-sale-content-container"
"https://www.homes.com/property/4-deer-hill-ct-pittsburg-ca/2n27418kqhwb9/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/4-deer-hill-ct-pittsburg-ca/2n27418kqhwb9/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/4-deer-hill-ct-pittsburg-ca/2n27418kqhwb9/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/4-deer-hill-ct-pittsburg-ca/2n27418kqhwb9/"" role=""link"" aria-label=""4 Deer Hill Ct, Pittsburg, CA 94565"" title=""4 Deer Hill Ct, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""4 Deer Hill Ct, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","22","$740,000","4 Beds","3 Baths","2,507 Sq Ft","4 Deer Hill Ct, Pittsburg, CA 94565","COURT LOCATION, KIT. ISL.W/WHITE APPL. LG FAM RM W/FP, VAULTED LR/DR CEILINGS FRENCH DOORS OFF MBR SITTING OVERLOOK LR","Mario Cordova","Summit Realty","https://www.homes.com/property/4-deer-hill-ct-pittsburg-ca/2n27418kqhwb9/","4 Deer Hill Ct, Pittsburg, CA 94565"
"https://www.homes.com/property/27-barrie-dr-pittsburg-ca/t5ytz8rbwr5r9/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/27-barrie-dr-pittsburg-ca/t5ytz8rbwr5r9/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/27-barrie-dr-pittsburg-ca/t5ytz8rbwr5r9/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/27-barrie-dr-pittsburg-ca/t5ytz8rbwr5r9/"" role=""link"" aria-label=""27 Barrie Dr, Pittsburg, CA 94565"" title=""27 Barrie Dr, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""27 Barrie Dr, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","16","$669,000","4 Beds","3.5 Baths","2,793 Sq Ft","27 Barrie Dr, Pittsburg, CA 94565","Fabulous Custom 2 story home in the most prestigious neighborhood in Pittsburg. This home offers 4 bedrooms 3 1/4 baths over 2700 sq feet. The home offers a bonus room for all of your entertaining needs with a wet bar. Updated kitchen with granite counter tops. 2 master suites or 1 could be in-law quarter. Private back yard with a deck to watch the sunsets.","Tom Cacciola","","https://www.homes.com/property/27-barrie-dr-pittsburg-ca/t5ytz8rbwr5r9/","27 Barrie Dr, Pittsburg, CA 94565"
"https://www.homes.com/property/2270-bayberry-cir-pittsburg-ca/r248kcc3lfryg/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2270-bayberry-cir-pittsburg-ca/r248kcc3lfryg/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2270-bayberry-cir-pittsburg-ca/r248kcc3lfryg/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2270-bayberry-cir-pittsburg-ca/r248kcc3lfryg/"" role=""link"" aria-label=""2270 Bayberry Cir, Pittsburg, CA 94565"" title=""2270 Bayberry Cir, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""2270 Bayberry Cir, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","32","$650,000","4 Beds","2.5 Baths","1,601 Sq Ft","2270 Bayberry Cir, Pittsburg, CA 94565","Introducing 2270 Bayberry Cir, a property that boasts a fresh interior paint job, giving it a clean and modern feel. The living room is adorned with a cozy fireplace, perfect for those chilly evenings. The kitchen is equipped with all stainless steel appliances, adding a sleek touch to your cooking space. The primary bathroom features double sinks, providing ample space for your morning routine.","Melissa Westfall","Opendoor Brokerage Inc.","https://www.homes.com/property/2270-bayberry-cir-pittsburg-ca/r248kcc3lfryg/","2270 Bayberry Cir, Pittsburg, CA 94565"
"","","","","","","","","","","","","5 Beds","3 Baths","2,487 Sq Ft","246 Mindy Way, Pittsburg, CA 94565","Discover modern comfort and flexibility in this beautifully upgraded 2,487 sq. ft. quick move-in home featuring 5 bedrooms, 3.5 baths, and a 2-car garage. Thoughtfully designed for todays lifestyle, this home includes a private ADU-style 5th bedroom complete with its own kitchenette and bathroom, making it perfect for multigenerational living, guests, or extended stays.Inside, enjoy upgraded","","","",""
"https://www.homes.com/property/2300-verona-dr-bay-point-ca/7m4dky7br3jjm/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2300-verona-dr-bay-point-ca/7m4dky7br3jjm/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2300-verona-dr-bay-point-ca/7m4dky7br3jjm/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2300-verona-dr-bay-point-ca/7m4dky7br3jjm/"" role=""link"" aria-label=""2300 Verona Dr, Bay Point, CA 94565"" title=""2300 Verona Dr, Bay Point, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""2300 Verona Dr, Bay Point, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","64","$750,000","4 Beds","2.5 Baths","2,038 Sq Ft","2300 Verona Dr, Bay Point, CA 94565","Welcome to 2300 Verona Drive, a timeless and thoughtfully designed 2015-built home nestled on a premium corner lot in the desirable San Marco Toscano community. With 4 bedrooms, 2.5 baths, and 2,038 square feet of beautifully maintained living space plus a versatile loft this home offers the perfect blend of comfort, style, and functionality with NO HOA. Light fills the interior, highlighting the","Hayley Gunderson","Twin Oaks Real Estate INC","https://www.homes.com/property/2300-verona-dr-bay-point-ca/7m4dky7br3jjm/","2300 Verona Dr, Bay Point, CA 94565"
"","","","","","","","","","","","","3 Beds","2 Baths","1,812 Sq Ft","254 Mindy Way, Pittsburg, CA 94565","This beautifully designed modern farmhouse style home offers 1,812 square feet of versatile living space, with 3 bedrooms, 2.5 bathrooms, and an optional 4th bedroom. Enterinto a thoughtfully designed entryway, where youll find a powder bath, coat closet, and a staircase leading to the upstairs retreat. Youll enjoy a seamless flow into the open-concept great room, casual dining nook, and gourmet","","","",""
"https://www.homes.com/property/1412-sanctuary-st-pittsburg-ca/2l7w77rz9k9h3/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1412-sanctuary-st-pittsburg-ca/2l7w77rz9k9h3/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1412-sanctuary-st-pittsburg-ca/2l7w77rz9k9h3/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1412-sanctuary-st-pittsburg-ca/2l7w77rz9k9h3/"" role=""link"" aria-label=""1412 Sanctuary St, Pittsburg, CA 94565"" title=""1412 Sanctuary St, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""1412 Sanctuary St, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","59","$698,000","3 Beds","2.5 Baths","1,837 Sq Ft","1412 Sanctuary St, Pittsburg, CA 94565","Located in Pittsburg’s desirable San Marco community, this 3-bedroom, 2.5-bath home offers 1,841 sq. ft. of stylish living. The open-concept layout features a bright great room, dining area, and gourmet kitchen with quartz counters, decorative backsplash, and a large eat-in island. Sliding doors lead to the side yard for easy indoor-outdoor living. Upstairs includes a versatile loft, private","Rigel Nemis","Exp Realty of California Inc.","https://www.homes.com/property/1412-sanctuary-st-pittsburg-ca/2l7w77rz9k9h3/","1412 Sanctuary St, Pittsburg, CA 94565"
"https://www.homes.com/property/29-sandview-dr-pittsburg-ca/btdryyns24k4f/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/29-sandview-dr-pittsburg-ca/btdryyns24k4f/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/29-sandview-dr-pittsburg-ca/btdryyns24k4f/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/29-sandview-dr-pittsburg-ca/btdryyns24k4f/"" role=""link"" aria-label=""29 Sandview Dr, Pittsburg, CA 94565"" title=""29 Sandview Dr, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""29 Sandview Dr, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","26","$739,000","6 Beds","2.5 Baths","1,622 Sq Ft","29 Sandview Dr, Pittsburg, CA 94565","Fantastic opportunity to own a move-in ready home with a brand new ADU! The main home features 4 bedrooms, 1.5 baths, updated cabinets and countertops, and fresh interior paint. The newly built 2 bed, 1 bath ADU has never been lived in and offers excellent potential for rental income, extended family, or guest living. Includes 8 new, fully paid solar panels for added efficiency and savings. A","Jeff Goyert","Nor Cal Real Estate Services","https://www.homes.com/property/29-sandview-dr-pittsburg-ca/btdryyns24k4f/","29 Sandview Dr, Pittsburg, CA 94565"
"https://www.homes.com/property/aubrey-plan-liberty-ii/gg3jgx36r961x/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/aubrey-plan-liberty-ii/gg3jgx36r961x/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/aubrey-plan-liberty-ii/gg3jgx36r961x/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/aubrey-plan-liberty-ii/gg3jgx36r961x/"" role=""link"" aria-label=""263 Mindy Way Unit 36493806, Pittsburg, CA 94565"" title=""263 Mindy Way Unit 36493806, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""263 Mindy Way Unit 36493806, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","17","","3 - 4 Beds","2.5 Baths","1,812 Sq Ft","Aubrey Plan at Liberty II, Pittsburg, CA 94565","This beautifully designed modern farmhouse style home offers 1,812 square feet of versatile living space, with 3 bedrooms, 2.5 bathrooms, and an optional 4th bedroom. Enterinto a thoughtfully designed entryway, where youll find a powder bath, coat closet, and a staircase leading to the upstairs retreat. Youll enjoy a seamless flow into the open-concept great room, casual dining nook, and gourmet","","","",""
"https://www.homes.com/property/1526-willow-pass-rd-pittsburg-ca-unit-42/rcxcehcshqfjf/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1526-willow-pass-rd-pittsburg-ca-unit-42/rcxcehcshqfjf/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1526-willow-pass-rd-pittsburg-ca-unit-42/rcxcehcshqfjf/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1526-willow-pass-rd-pittsburg-ca-unit-42/rcxcehcshqfjf/"" role=""link"" aria-label=""1526 Willow Pass Rd Unit 42, Pittsburg, CA 94565"" title=""1526 Willow Pass Rd Unit 42, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""1526 Willow Pass Rd Unit 42, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","9","$74,500","1 Bed","1 Bath","400 Sq Ft","1526 Willow Pass Rd Unit 42, Pittsburg, CA 94565","Tiny Home Living in Riverview MHP in Pittsburg, CA with close access to the east bay. Own your own brand new Park Model in this welcoming all-age community. Modern construction and amenities with views and off-street parking. Laundry hookups included, ideal for stacking washer-dryer. Energy efficient insulation, door and windows to help save on utility costs. Buyer must be pre-approved by onsite","Emmett Dalton","Dalton Real Estate","https://www.homes.com/property/1526-willow-pass-rd-pittsburg-ca-unit-42/rcxcehcshqfjf/","1526 Willow Pass Rd Unit 42, Pittsburg, CA 94565"
"https://www.homes.com/property/115-pelican-loop-pittsburg-ca/vr3bc1n67s7kp/","","https://www.homes.com/assets/images/spacer.gif","","","","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/115-pelican-loop-pittsburg-ca/vr3bc1n67s7kp/"" role=""link"" aria-label=""115 Pelican Loop, Pittsburg, CA 94565"" title=""115 Pelican Loop, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""115 Pelican Loop, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","2","$641,000","3 Beds","2.5 Baths","1,583 Sq Ft","115 Pelican Loop, Pittsburg, CA 94565","Come in an check this beautiful Property that offers hard wood floors with nice tile flooring and up date kitchen Get ready for all the marina have to offer, like all the nice restaurants by the marina with live music farmers market an many expositions of art. With the Marina vista by the river. So you can take a nice walks by the river More Photos are coming Monday","Henry Valderrama","Argent Real Estate Services","https://www.homes.com/property/115-pelican-loop-pittsburg-ca/vr3bc1n67s7kp/","115 Pelican Loop, Pittsburg, CA 94565"
"https://www.homes.com/property/80-loma-vista-way-pittsburg-ca/exeg9b5mj8qdy/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/80-loma-vista-way-pittsburg-ca/exeg9b5mj8qdy/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/80-loma-vista-way-pittsburg-ca/exeg9b5mj8qdy/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/80-loma-vista-way-pittsburg-ca/exeg9b5mj8qdy/"" role=""link"" aria-label=""80 Loma Vista Way, Pittsburg, CA 94565"" title=""80 Loma Vista Way, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""80 Loma Vista Way, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","29","$515,000","3 Beds","1 Bath","1,039 Sq Ft","80 Loma Vista Way, Pittsburg, CA 94565","This charming, one-story home offers three bedrooms and one full bath. Laminate floors throughout and energy-efficient windows across the entire property, updated countertops and cabinetry in the kitchen, gas range, and overhead microwave. Prepaid Solar lease and EV Charger included. Situated on one of the most spacious parcels in the area, it provides ample room for hosting gatherings with loved","Kevin Musto","WR Properties","https://www.homes.com/property/80-loma-vista-way-pittsburg-ca/exeg9b5mj8qdy/","80 Loma Vista Way, Pittsburg, CA 94565"
"https://www.homes.com/property/1526-willow-pass-rd-pittsburg-ca-unit-16/ymfcwmyzp8zyg/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/1526-willow-pass-rd-pittsburg-ca-unit-16/ymfcwmyzp8zyg/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/1526-willow-pass-rd-pittsburg-ca-unit-16/ymfcwmyzp8zyg/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1526-willow-pass-rd-pittsburg-ca-unit-16/ymfcwmyzp8zyg/"" role=""link"" aria-label=""1526 Willow Pass Rd Unit 16, Pittsburg, CA 94565"" title=""1526 Willow Pass Rd Unit 16, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""1526 Willow Pass Rd Unit 16, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","10","$114,950","1 Bed","1 Bath","480 Sq Ft","1526 Willow Pass Rd Unit 16, Pittsburg, CA 94565","Excellent starter opportunity in Pittsburg! This well maintained 1 bedroom and 1 bathroom with a bonus office room has quartz countertops in kitchen, vinyl plank flooring throughout, an updated bathroom with tile flooring, water softener and filter and a mini split system along with pex piping and insulation. A new composite roof was put in a couple years ago. Has ample space for your cars and a","Michael Serrano","Galaxy Realty","https://www.homes.com/property/1526-willow-pass-rd-pittsburg-ca-unit-16/ymfcwmyzp8zyg/","1526 Willow Pass Rd Unit 16, Pittsburg, CA 94565"
"https://www.homes.com/property/742-wedgewood-dr-pittsburg-ca/6pgcetjd0pl9g/","","https://www.homes.com/assets/images/spacer.gif","","","","","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/742-wedgewood-dr-pittsburg-ca/6pgcetjd0pl9g/"" role=""link"" aria-label=""742 Wedgewood Dr, Pittsburg, CA 94565"" title=""742 Wedgewood Dr, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""742 Wedgewood Dr, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","2","$525,000","3 Beds","1 Bath","992 Sq Ft","742 Wedgewood Dr, Pittsburg, CA 94565","Welcome to this spacious property offering both comfort and convenience! Nestled on a generously sized lot, this home features a long driveway providing ample parking and privacy. Located within walking distance to public transportation and just minutes from Highway 4, commuting is made easy. Whether you're looking for room to grow or simply enjoy a larger outdoor space, this property offers a","Sam Cavallaro","Legacy Real Estate Group","https://www.homes.com/property/742-wedgewood-dr-pittsburg-ca/6pgcetjd0pl9g/","742 Wedgewood Dr, Pittsburg, CA 94565"
"https://www.homes.com/property/0-mountain-view-ave-pittsburg-ca/n0q042nv34yrw/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/0-mountain-view-ave-pittsburg-ca/n0q042nv34yrw/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/0-mountain-view-ave-pittsburg-ca/n0q042nv34yrw/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/0-mountain-view-ave-pittsburg-ca/n0q042nv34yrw/"" role=""link"" aria-label=""0 Mountain View Ave, Pittsburg, CA 94565"" title=""0 Mountain View Ave, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""0 Mountain View Ave, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","7","$450,000","Land","1.01 Acres","$445,500 per Acre","0 Mountain View Ave, Pittsburg, CA 94565","Two parcels (1.01ac) in the middle of a block with tree setting. Access from Mountain View Ave and Willow Pass Rd. Opportunity for multiple homes, multi-family, possibly senior living facility (great setting) or even a church. Priced to sell.","Tom Casazza","Keller Williams Realty","https://www.homes.com/property/0-mountain-view-ave-pittsburg-ca/n0q042nv34yrw/","0 Mountain View Ave, Pittsburg, CA 94565"
"https://www.homes.com/property/90-manville-ave-pittsburg-ca/4km2601jyyrvf/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/90-manville-ave-pittsburg-ca/4km2601jyyrvf/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/90-manville-ave-pittsburg-ca/4km2601jyyrvf/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/90-manville-ave-pittsburg-ca/4km2601jyyrvf/"" role=""link"" aria-label=""90 Manville Ave, Pittsburg, CA 94565"" title=""90 Manville Ave, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""90 Manville Ave, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","28","$575,000","3 Beds","2 Baths","1,609 Sq Ft","90 Manville Ave, Pittsburg, CA 94565","Move right in and enjoy this beautifully renovated, move-in-ready 3-bedroom, 2-bath single-story home offering 1,609 sq ft of inviting living space, thoughtfully designed for comfortable everyday living and effortless entertaining in a desirable Pittsburg neighborhood. As you step inside, you're welcomed by a spacious living room featuring a cozy wood-burning fireplace, creating the perfect place","Sophie Risner","KW Vaca Valley","https://www.homes.com/property/90-manville-ave-pittsburg-ca/4km2601jyyrvf/","90 Manville Ave, Pittsburg, CA 94565"
"https://www.homes.com/property/65-pali-way-pittsburg-ca/rrek5kbp67w79/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/65-pali-way-pittsburg-ca/rrek5kbp67w79/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/65-pali-way-pittsburg-ca/rrek5kbp67w79/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/65-pali-way-pittsburg-ca/rrek5kbp67w79/"" role=""link"" aria-label=""65 Pali Way, Pittsburg, CA 94565"" title=""65 Pali Way, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""65 Pali Way, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","32","$165,000","2 Beds","2 Baths","816 Sq Ft","65 Pali Way, Pittsburg, CA 94565","Welcome to this 55+ active adult community in the highly sought-after Delta Hawaii park! Enjoy effortless living in this move-in-ready manufactured home featuring stylish luxury vinyl flooring, a light-filled open-concept layout, and a thoughtfully designed split floor plan. The private primary suite is situated at the rear of the home with its own ensuite bath and walk-in shower, while the guest","Stephanie Wagner","Bhg Royal & Associates","https://www.homes.com/property/65-pali-way-pittsburg-ca/rrek5kbp67w79/","65 Pali Way, Pittsburg, CA 94565"
"https://www.homes.com/property/901-carpino-ave-pittsburg-ca/7j067dpjtb65x/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/901-carpino-ave-pittsburg-ca/7j067dpjtb65x/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/901-carpino-ave-pittsburg-ca/7j067dpjtb65x/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/901-carpino-ave-pittsburg-ca/7j067dpjtb65x/"" role=""link"" aria-label=""901 Carpino Ave, Pittsburg, CA 94565"" title=""901 Carpino Ave, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""901 Carpino Ave, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","22","$375,500","3 Beds","1 Bath","928 Sq Ft","901 Carpino Ave, Pittsburg, CA 94565","Welcome to this charming bungalow in one of Pittsburg's well established neighborhoods, it's ready to welcome the next proud owner. This inviting home offers three comfortable bedrooms, one bath, and a formal living and dining room perfect for everyday living and entertaining. An enclosed patiocurrently enjoyed as a spacious den (not included in the square footage)adds wonderful flexibility and","Sharon Williams","Coldwell Banker Solano Pacific","https://www.homes.com/property/901-carpino-ave-pittsburg-ca/7j067dpjtb65x/","901 Carpino Ave, Pittsburg, CA 94565"
"https://www.homes.com/property/189-kona-cir-pittsburg-ca/2dfhdqykx5066/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/189-kona-cir-pittsburg-ca/2dfhdqykx5066/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/189-kona-cir-pittsburg-ca/2dfhdqykx5066/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/189-kona-cir-pittsburg-ca/2dfhdqykx5066/"" role=""link"" aria-label=""189 Kona Cir, Pittsburg, CA 94565"" title=""189 Kona Cir, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""189 Kona Cir, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","54","$105,000","2 Beds","2 Baths","1,166 Sq Ft","189 Kona Cir, Pittsburg, CA 94565","Motivated Seller-Doublewide Mobile Home in Delta Hawaii Senior Mobile Home Park Community. The Primary Bedroom has an en-suite bath with large shower, and enclosed closet. There is a 2nd Bedroom and a hall bath. The Living Area includes a spacious, light-filled kitchen with stainless appliances, nice countertops. openthe kitchen opens to the dining area and large living room. This is a","Michele Keck","Bhhs Drysdale Properties","https://www.homes.com/property/189-kona-cir-pittsburg-ca/2dfhdqykx5066/","189 Kona Cir, Pittsburg, CA 94565"
"https://www.homes.com/property/2132-misty-ct-pittsburg-ca/039t0dzgs5n36/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/2132-misty-ct-pittsburg-ca/039t0dzgs5n36/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/2132-misty-ct-pittsburg-ca/039t0dzgs5n36/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2132-misty-ct-pittsburg-ca/039t0dzgs5n36/"" role=""link"" aria-label=""2132 Misty Ct, Pittsburg, CA 94565"" title=""2132 Misty Ct, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""2132 Misty Ct, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","28","$589,000","3 Beds","2 Baths","1,505 Sq Ft","2132 Misty Ct, Pittsburg, CA 94565","Nicely maintained 3 bedrooms 2 baths single family property situated on a quiet cul-de-sac and offers a well-designed floor plan with comfortable living spaces. The home features a spacious kitchen, ample natural light throughout, and an open living and dining area ideal for everyday living and entertaining. The backyard provides room for outdoor enjoyment and potential customization. RV paring","Maria Fernanda Semeraro","Keller Williams Realty","https://www.homes.com/property/2132-misty-ct-pittsburg-ca/039t0dzgs5n36/","2132 Misty Ct, Pittsburg, CA 94565"
"https://www.homes.com/property/268-coral-dr-pittsburg-ca/p31b21mv2wjk0/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/268-coral-dr-pittsburg-ca/p31b21mv2wjk0/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/268-coral-dr-pittsburg-ca/p31b21mv2wjk0/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/268-coral-dr-pittsburg-ca/p31b21mv2wjk0/"" role=""link"" aria-label=""268 Coral Dr, Pittsburg, CA 94565"" title=""268 Coral Dr, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""268 Coral Dr, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","19","$145,000","2 Beds","2 Baths","1,560 Sq Ft","268 Coral Dr, Pittsburg, CA 94565","Discover another lovely home in the highly sought-after 55+ community of Delta Hawaii! With approximately 1,560 sq. ft. of inviting living space, this home features a formal living room with brand-new carpet, a dedicated dining area with a built-in hutch, and a second built-in hutch that adds both character and extra storage. The spacious family room offers a cozy gas-log fireplace and opens to","Stephanie Wagner","Bhg Royal & Associates","https://www.homes.com/property/268-coral-dr-pittsburg-ca/p31b21mv2wjk0/","268 Coral Dr, Pittsburg, CA 94565"
"https://www.homes.com/property/507-scudero-cir-pittsburg-ca/rf6x513ds123f/","https://www.homes.com/assets/images/spacer.gif","","https://www.homes.com/property/507-scudero-cir-pittsburg-ca/rf6x513ds123f/","https://www.homes.com/assets/images/spacer.gif","https://www.homes.com/property/507-scudero-cir-pittsburg-ca/rf6x513ds123f/","https://www.homes.com/assets/images/spacer.gif","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/507-scudero-cir-pittsburg-ca/rf6x513ds123f/"" role=""link"" aria-label=""507 Scudero Cir, Pittsburg, CA 94565"" title=""507 Scudero Cir, Pittsburg, CA 94565"">
                                    <img class=""embla__slide__img image-container"" alt=""507 Scudero Cir, Pittsburg, CA 94565"" />
                                </a>
                            </div>
                        </div>","/","1","36","$600,000","4 Beds","3 Baths","1,779 Sq Ft","507 Scudero Cir, Pittsburg, CA 94565","Welcome to 507 Scudero, a former model home featuring an open floor plan and 9-foot ceilings in a prime Pittsburg location. This 4-bedroom, 3-full-bath home offers formal living and dining rooms, a bright open-concept living area, and a spacious primary suite with a cozy fireplace. A versatile upstairs loft adds extra living or work-from-home space. Ideally located near freeway access, the","Alberto Martinez","VRA Real Estate","https://www.homes.com/property/507-scudero-cir-pittsburg-ca/rf6x513ds123f/","507 Scudero Cir, Pittsburg, CA 94565"
