"jcs-JobTitle href","jcs-JobTitle","mosaic-provider-jobcards-1f1q1js","mosaic-provider-jobcards-1f1q1js 2","css-19eicqx","css-1f06pz4","css-zydy3i","css-zydy3i 2","css-zydy3i 3","css-zydy3i 4","css-zydy3i 5","css-zydy3i 6","css-zydy3i 7","css-zydy3i 8"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AxaWH2nob_6Zkf1Sqbe9i5tdn9qfEjmJwMchcaXBid8Ia1h1UW8j8SNBAnlsWaqLDzxWvDHxTicWisw2LBqDWaol58KZcScYj2b-N1k6lNXGh5Taj16jkxcSmiO6CfcX31OMTFwoIdn50hVojJ5sieJG2lQuAuQKl2gwI4VjxPn9L2HHUyB3oJ2auR_dGhVT623SHAX-yajnpDSRfo8R_26vfc1UClxtIxT7ik7SXcjmpI9N3_3YPF1clQoQ57zB14969YmxRdIPavasnBHgkGC9T1kW5YJtIo4Cp6etpM3bIwdk-EXnMYfnsIwEAdmX0yQe9FPIu-CGfEYz4Ma0Wf_bZ1LtF_hSuV8bMK2-O-R-DcuTMT4R7E4wTPyn7r1jf1EPhpuCBqSewIVm2msb65Vx1OQj3opiyo0wvui44iw6UvpRkhPBs6F31BqfMRpQk9WBJ8wPkkkQYIWsHO-xffnQ8S0HNZ8TZ0j03Rdk_XDjNNsDXcxNDtYxmKUIXgbVa1o3_k9rTmj1XLKdUtCOQaMPUHJPLU9k7EzB09z5TOI2vnD7hlR7InyPtNtGLI8TBtsx0SkId1x3QOZtwuiBksPaURTXtSIfh3tGu-SMvtQeGtLew2FXXk1nHduJrMO8OqT3Cl-1147ltW4aEuC-S9lFTvaIog5E-FmDTr-PimfiLuWowZG93onHkeXr1Meygm2tLGNbsyESLnxIxA-z1Njc1rwMFI2Qw%3D&xkcb=SoBT6_M3mu0Q0_A2hD0LbzkdCdPP&camk=nUmJqO2E8riwjQfPevjWkQ%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Autonomy Test Specialist","Easily apply","","Manpower Engineering","Foster City, CA 94404","$83 an hour","Health insurance","401(k) matching","Vision insurance","Health savings account","Dental insurance","Flexible spending account",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AxaWH2nob_6Zkf1Sqbe9i5tdn9qfEjmJwMchcaXBid8Ia1h1UW8j8SNBAnlsWaqLDzxWvDHxTicZlBT84MbVWkDXNGckt5vyR2po2jiUhbrceB_PacgkTEdPiPC3uoKS2kupWHBRhPXOiu5xPA_5ihSjcDuXKl4JuLrMYCPlGZmAY4ONCKMfKcmcoawF_HACl9XYJn-UfsHcmTf1a4JqVZGBd2F_JgWGKDBhoQyJV4OBrgZI_pt3oaHPj-syI2xFTxQVnTY0X03MSASKy9SHm8OJC5FdNtL4hl_zBC9rbNOS0Dk2sC-ORzMdTriQey3hSHdHmKOaZ3NYdZgiuVAZODkCj46rGOO2Bdo5p7np3bnaEfd2j1EM3BalDJidSj9H8kjDf9bDnAZoNHAl0YHZRdJCgRBxcRAoh1DZgULgQtwriJi7juoXmOQK10ZBK56uPjBkNlrLgds6IEoxuqFA3uwkSd3VJs0M450cMdvFi47PzudBWjd3NaGr4fu2ZadYE0CMNCMwQO5yiwKFfYxj0o8AndkH3RnmcZNbTg5Ie4RSqNw_r6-W0bif9uNyQXQMRQRPaPT5cdwzfKZtIqMzGATwPNgo7T1tx0_Uv0DsU4WEjfgOx2UyRPQy8khdaWyeG1rFrgZMLsGgQPysMqYHfhuZd0cPmxja-KOXBYLlxJmej24VjgM0zZHb-6cK3gzOCO0o8ECOt4zA%3D%3D&xkcb=SoAW6_M3mu0Q0_g2hD0LbzkdCdPP&camk=nUmJqO2E8riwjQfPevjWkQ%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Hydra Release Engineer","Easily apply","","Manpower Engineering","Foster City, CA 94404","$80 an hour","Health insurance","401(k) matching","Vision insurance","Health savings account","Dental insurance","Flexible spending account",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D-xS4Sy9TnlfI1cdM-zzNdsPoAc9-QPgCXFDA_qNolh9U_S-vityo1zhZnlZlIgyfz7TOph_bRNKiwkVvJ1yIWCoSr58WYs-_9Fjl1Nclmy_mNZSv0zfSmRrNMty70o_ZKDn98Ic-65B6xVMcAh6ofBVnqwcH9dT8GeHucn1G2CEGiOyizHYTcHWp0ps54arXXR87AU-w580NKFye6rbR0JnPbknkJRvHj8DNvhbZR1eix6KBrTeUr6DfMaceEDLWVPQ4GeewbkCigTsUSMvu1QLTN3Ck40ZBKegr92NPAjHD_pPrXBmdIV83A0pK0Up4-RElIs64DErwdwFv3PIa1PkJ6d1kUEqxRyGDahShQfRDHtk63a8EYr0hFkucUosZbr-67ZTHSEYyDc5cghTvg6KkMDb8HNwIA6zxeJrWLorDZz_AY-J3GEgUM-MM9I4korYLOQTSZbZzF0NyQQSsTnzvr__b6D7IXb66Gsx_LrHBscn48fXlArIPKHZCL3ToZDS0ctw59NsfcbkPJ3jBhBm_jfj6n1JrLMNdDmbPzlAboPr99ijdNi-pE_nLm1GsIYY8nARyI7JfUSSWjWMHwuxvV7Xri-RZufcXYQ_Ue3N7I1ZcMD6NMshIz2HUpy91Q8xqqk12bkMaNoJ-FegRMPoFx8LX21xwmQAArp7DejJ51BVPuvKoJFUkMef-93WTD5utUq-eIb2njslAbrMWWspMfoedWEy6WhRjxwvNysrH0Feu9NCZwCG7ymOL83wMLiz2bCwxavpNGrgiTTfsTYcDdsF2hd_5HYZLkAViAgFQWWpBAdLiAsOpSrWoi8DA7IJySG0mW6A_mg9K6621ixrxR3_phsVMZvCBDHs_UxQ5jWl3zrJEpXpNFuCljkPaf3lx5cLwcSLXh5-YjbEyuxdIoJ0LdsQ5KufeBLubdn2WwoVwLrQU-x6mluw3-a3uqgBV30OOKTOmgHBovGaz74PS-7TjdE0Dpofn6puuInfyCAcOzOeTVF7_NvZLUtS385EP_xoja4GxJ9_4EJ1y_UIGJZcc-Ths%3D&xkcb=SoAF6_M3mu0Q0_g2hD0PbzkdCdPP&camk=YU1lDJX-4XElP3ky6-9PIA%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Senior GRC Analyst","","","Patelco Credit Union","Hybrid remote in Dublin, CA 94568","$115,548 - $144,435 a year","Full-time","On-the-job training","Tuition reimbursement","Health insurance","Paid time off","Vision insurance","Dental insurance"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BNsScsqawl6jCGoJKlf3E6UQowOYHKI5Ie20HXggg2415P4eIY263dlBTpd01pn9sd7Dqptst-UQSKsENglgEPnpYOrv3U49lZY0kT6dvh5Qcdzcry37d6QYuqLc3rRCyw1hsUM6Oo4gB07GNgMg5OQ1IAmGwKGA_dml6O0iJ1DYhSQNj8b6O-i2ipV-QuOsAEfYqzG4RZ3VfFkKQQdOKpe5N7n42meeZ1SFfWE7ohvIjj66-k7PEzoJ5IIV1R31JawToH8gqy467kleoCGGW1lkMXQqrwDvsSS7XRhfiZRzL2PpgrHPLYSSsm7XlCWIWCYP3VV0B0-PnXIfnktmspouted_wNXdwEQmJO4ku30f_WBJg6X7KZ-xk6dsQbA23eSdwFQsGDx8uIEou_rFweZEV1dLcIsCIeYEJHlmDQtAv1A2QVNvyEgQeGoRJRsGqVxd6AYIjaZ0GekJTy8Mn3OxrAwvi5IassfHz-G7qYyFYqppmPtaIn_BBoqncTe2tngaNjAwvUxeoJ_5wXegOoISeQrpBj714q4v4DEL4Xvi_e5CpmbChkfIkzns12m8XlvasH652aV6f5m5cgKIuHb4fsed_4HGU2wSu4FS_tPPTyD_dOKP2SSsswaZKpXz7rLt6isNviUiEHJqjTY9iv-w1aftZiyWQLJRhDiK3nbZiyGMavSChMnvKt491a9YVXQm3TrW32-0fwHEkfmDvME09JA38hCZwaaz9fhNwW58NLk2iX62WJV9YpBizDfHy5-LXNwsItDHiWftlcuMU4o6PzU5r77n-Dv0Dg2MNFsWzkgD8ciSHVwypWJFKlMiwvExVmyCDT61vjUZq6h06zLW5LRR6Q1FqfDsHDPoNhsg%3D%3D&xkcb=SoCY6_M3mu0Q0-A2hD0LbzkdCdPP&camk=4HOcmqOLYrCMkiT7DTFtQA%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Manager, User Experience Design","Easily apply","","Prosper","Hybrid remote in San Francisco, CA 94105","$153,000 - $190,000 a year","Full-time","Pet insurance","Paid parental leave","Parental leave","Health insurance","Green card sponsorship",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BnCayJpNoXAHBFRZvEu9zkXaHBTso8-yLkpkfJhf3-c_FCEz7u-0H9f93Qj4IpTpTuL6dY9QLcsfF5VYtBCUuuTmRKTQSZ_1hjG_Twips-vViPRwG4CYQMF-4BsvMDBla-aNw7XT-xo7q6JY63Vh7lDvEn9T8ceRkcP8zDtPzw1Zr1TgpDksS4Fkl0EAbQDuhR6O74yKzXAcYkhsmb8DGTi1wn8vQmvT3bNLIfH-tETk-kJhFclHBRYatUkD_MwDym2wXylNQ3Y6cF9gW3dmcDankXlRGOQ1HxSr80K175ygK7MW4oK_ntI9sSP6GnwCqjxZmNfpWJerIanfRFdZtZC77uw_Ie2c61q17-dQAFlIs8-nfof1iDOWws4BBoZS7lBU8AqKB4HDPL8POpSSpTWb1kD__ElkR5xy83ZyimCItPjLCjlVav4LA2HuWo1ky0whxzY5e2BoJeF446yRG1vEcXIXWis0Bes9vX33cw5HQOVlbN59acIXS-rqJK0wiu2LUKANvDjecpcFJ29tXKKaRPQmdFT16SrzdUA-zx4m1BTIGlRlfI6WT3OfCwvLnfdd6R_sKIoAqwGGmL6Zxxcc8emVfQZ9VPB1cnVM-uRV4fbCrU6rsOcXCuYj2oHsaEgI_MHy4AE_RVacAzJYxIOJeV_-kTmauTr83oD_qTdafG7s7P7U9guAyb3-WZHCTZtMlLg0RdhCTCnpTe3wbNyHJpBdgi3kUE18HQXHeJOVEK1bHVoCS-Bt4j593JwIqvWSi42MwIGT-PqaIc-ajL_swqnjgmotChPdu2Cf7XNpFeuHsYf1uVXXm4__WZAHzkqGTXIi98mYkzZ9kxatwMfupy1Oi0vOeMRGwLLMGWQk6rF8rlt2Q61-wxhrMbezF3VNt91pyr2BHHP5s-kZWCV-3Aycdhg7b0fWZPdXhqHghqf6O-HYxq&xkcb=SoCL6_M3mu0Q0-A2hD0PbzkdCdPP&camk=UoKtGZLa3XJvBzQ7BuInDA%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Tech I","Easily apply","","Klinger Moving Company","San Leandro, CA 94577","Pay information not provided","Part-time","Overtime","","","","",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DpMPBBZzGqO2633FyO5U9_xuIXA2dyx4Bp9QCzdZ7uZfi2p5b6tQ1EijoXJQCDEroZXt9pZ3tfELZ83BrJSpFV5FknbV54wOedV8bFk5Q0NSJXYTNbU01_yp7vuVuSw1E9x29UwZWgzsJQzheb2sUBP_JFmAxt9N4EdwWpNxGExzVQEuTnrKllxxrUCOvqr3kbRQNrZnac_vwf0jbuNq5EtIPM838AR6Ol45Vkh1V4yZMF_TQSZ15NTSw7y01VR95_rMYIq1DarZvTOCuJ3NjBobIW49ajB5RlhsikxVgj7olPPMTgelBKr5tzlkEQD9Zc9saAo6fYookvA_CaIO8ICidrUrX2UMpWydbDIxeXk4tQn80vx1EH2OoaxYpQHXL2h5ACpsvEcAKr7IkDE-WZkcbitVVPkSicg8Q8VdMz7UkXebmNsoK_tfD23jcqD066_BcOLEMoKMn7EnCjI86AMDgWmzG2pllY_8O_fqUpwxFJnp0F3vq_LbzWUIxZSkkPgwOJw_X2yUkeqTvV0pifnxpVav5vZJLPNnGGye1ukxiP0VkjusAbHiBdrAiy5P7Tors_upAoK-2nwBKS4iFtixgQzZkBeI7wUvSkZz4igPWravS9HpnizbhGxfnQzXauWaIvouSZWBrGzAq1NF3M0edh8Fn4VGBRuy7EuEni9U0CSNKtLJLoRioiWJrJ6ByTBwQp9BAVQQlaVbAHndgQq6bTCYOmP9k7hvVIOOtlRkk1m43QnGc0YIWUP0MYDsQ%3D&xkcb=SoDd6_M3mu0Q0-g2hD0LbzkdCdPP&camk=UoKtGZLa3XLFPE5XdHEvgg%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Senior Software Engineer (C++, Mobile, Cloud)","Easily apply","Often replies in 3 days","ON1, inc.","Remote","$135,000 - $155,000 a year","Full-time","Work from home stipend","AD&D insurance","401(k)","Health insurance","401(k) matching","Paid time off"
"https://www.indeed.com/viewjob?jk=abcdef0123456789","Senior Software Engineer (C++, Mobile, Cloud)","Easily apply","Often replies in 3 days","ON1, inc.","Remote","$135,000 - $155,000 a year","Full-time","Work from home stipend","AD&D insurance","401(k)","Health insurance","401(k) matching","Paid time off"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BHjBTLL1K5_0M97KyMDmq3GWE7GVH-WfBVgnk9qBtUqBO50D3PAyZQJ2Y8yHCUvHrUZ2sj0z6U43XbBBtLg9T4CYb_a2JjUKafbacuDEm_52lOQpbUv_m0M83H1dFRUnWToQ8-E-6LUP4FqWtJMMKaxbj3-IJ7OgZkK8DATu8OJFYZ8wj5MFh5NP3Z2FAnuzFz_qyVbtjHpQ4dv-_44KfttE57MqHkWoypRE7gdakjOt_OISDUXE_aR9tPePbTb8slldcDi1q2vNsxj7LSRyHMp29WfO1UmfdTO5ckDwkT4IkyM_E_WfEG97SFkdBvPcUFV42mnbQZuLAqWaUTa2MBBI1JM24cAJxP51FJ8oJl1HCn1r1gd6G5vfHm7NJq1xnW15pdBAIiwUO6i7dFwsJBH40CR_yvTUD4Zr-4SMqdMCDR-DLb19_2HZ3QBvTXW44IFFNwSffGdroJDKXWvOQk6qHw3QecYlpVWAPfLASIKf-iJyqlgZtze-dfdjXD557n2-mvcD6BdahuNNr1ialrJVorrHrR8R3n5zWfrhtXw8ZclpwV1deoUExLneIacDlN4x1hqBzCEKgeSFcDxGjvAyUnKa4jnmosa7PFaMmtU0OPhAjQPlBRueF_Gt01SORinkdaT0SLLpwOPAIRN_pugscI-7aA8jpXyz9w16JbB5t1qfqzEe6jP5zh4KKtrIcgGLp6VnnPZrUtXGG5qcSI&xkcb=SoDO6_M3mu0Q0-g2hD0PbzkdCdPP&camk=4HOcmqOLYrCB-Jgw_y7F_A%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Product Manager","Easily apply","","Accounting Seed Inc.","Remote","$135,000 - $145,000 a year","Full-time","401(k)","Health insurance","401(k) matching","Paid time off","Vision insurance","Dental insurance"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DUIUKNmkO9eplQBWgjWtyZTeBIvNV_K-f7eYqnE-qDJ4weiXPKcLt67fYWualG-h8u2O6o-Vg9wiXt6eACFJvZE3HKnzVM2IjuN7yamRrljJlIkXZmOYOZjq8JeDz08c_KDC2yQ2yMKIh1jkwO-h50NVlYEeTrSG1mNYgoibWBZO8ZokaIL9gU-lzmlNbmuJC3ELYi5uWq_6jDaf9BxSBz7tu6Fvo3nI3Q-dgOzngZkJlZw8g-_ErOwuX_LnpF_ECJimlV1N4Sxos0vJTNmALdHKLMDAmIREeC2fsz-gk4u4SRnHIJcEUcTfZDbzjW_WEOyfqajUxhVkVygih2ZS11h89Gw_PcNKdvQEIAbOdTWjT9sWh9rx37Cj379vld8WHPRhkTU-9YBF12eBlUm_hNq6FyLgtdVlRPpG0M9z7BjWQX1LmXGZJI9hlFr1442aCPeIFQ1bX1XXINntxrYqjNbiz3Ji8IpMV0QaxPEqdK1xdOX5PpLhfz4Jw9wO6EfoIRk1alML63VTy5fU9AK_g0WOGR-EUxyErUFhtBNIQotiNCxz-N9iyrBAh3AKjd9xjqGUO4xJIG2H0YPOFfsQ5kKPIUqnWZfN63_YogRYV0crUC6vpM1uEM6uehMXsTmjzFbR3hITKoLZMUGEVBf9uh9aktlPBpIo7XVbWBkTIEw740asl1ifakPxToE4zIijh7VZ3ocBEWUjlsu0lFEFiWU8Qn49fw8BBd7NVlRstdYdawFSA846dWJ5yrAFvYFi8YsDDHZl15fbc7_n-qgAxhFPHmyWt5bJl_UQiVsUPeZT6ImWsHUZJTiBB5sPZ80_raC0dA4j9bgXs1-MEwSVDPQund093sN-XKOPo_nX9JZQ%3D%3D&xkcb=SoBr6_M3mu0Q05A2hD0LbzkdCdPP&camk=nUmJqO2E8riv4fhH51-b_Q%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Lustre Engineer","","","NetApp","San Jose, CA 95113","$159,800 - $237,600 a year","Employee stock purchase plan","Health insurance","Paid time off","Life insurance","Pension plan","RSU",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B0jbB52hGAHM7Ash5XUKB2eMKy7Mr1Y2oZbxMLkLUb0U-rxroj-oYj45kEkpDqU5GMPdrPQ99tsiq_ZX2ft2fHr-Wgyv1wUV-eYjSdq94pE4Wj14MSz8RlqFCBkTjXbzBU4IGyofcD7ltr9KEyNwqPr8qDweQ_YbyBEO9gAacFM8OWb9ss2J1iX6do7wuYRXS4RDHvqvKuht4gvxQT_1KYTNV0L7l2-66Tn7aQF1_Rb2tTeABJgfh7jLBXwvo9E63i0SBHvgyQ0brX5qccVRbHI-pZUFqX_oGcHGVEVVPbU7XfGbn4awL8xY-qCHCttOH5QFEcfJ6f1GJ5XiW_tVSCzfAE5Iu4aXMu-e81nGlVLp00R3RsEjnemQL1g1dGW_XHoI5P7GG4a9madKViKbCOLJ5iNfaIJz6t3SdJJdTZzyfIbdJc-vBNxqLMX1_co9hSiYtA11VE9MJThtdnmz1HDpYjnjzcdCUCnOhMSrDbHq9xMYw9JSHVjVUAxloe5xiQk63NYrmcwt-1XctymdCU0DL_EkINIdj4QoQA8jjx34Cxcbzb3odoefID-QRv0pRHIqBCRcuT98wK1aanUW77mnk1FcuICgcYyTtXt_COYnKHB22Qe7WtoJCKj9e_1lyBbt28H5XlgWfSqoSJ-TZ586Iss7lPxvqCx7nsUYBlAr73-8adWjlGVuOdIjeJYbVvl-Wbr0dc54KYQ0dKNY_hJM99y0GSyOQFakqspKHwyqCFMxUfcZnX_FPOl1JXhXKkK4QYFmf9zsACNyAn7qhtfyckjILcKZSgbNlJsFx4T5zNfq3kyTyJGfMSJlc1o-btCLv99b0W875dEVgne5jBvfciIE__9lo%3D&xkcb=SoB46_M3mu0Q05A2hD0PbzkdCdPP&camk=ethIe0s0hecqbWdvkG2BRA%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Principal OEM Applications Engineer","Easily apply","Often replies in 2 days","Pentagon Technologies Group Inc","Hayward, CA 94545","$191,800 - $213,500 a year","Full-time","AD&D insurance","Health insurance","401(k) matching","Paid time off","Vision insurance","Dental insurance"
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQUAyYzMowKJXT1F8-wViFpT9XTqJz1cG45efxJhzkFt2m8xuzv-6K_dbpQfbstCFVbX7anj_bApYwIhqef9FtNQ-j1SsPupR248eG5iY2_WFEja81WpOBQj8XLOMmJIkrzsbUFj7A_Bk6Jo3DvqC6debjQp_KWPDYgoXPnutseO7NHWil9m6F0-7dBX-iDHn-SmtShL4WUaWfHX0H6JN2Rs1b2l3lSmWQfs-PciLnJkmQMWsB14gMfUtFwKmhhquYicFucQrXrcByopIclvWy1UwlBW1qOtYF_JYAHN-2taIBCYzHhQ1UNuH8dKvHn7ExUyrR8epr60ofUo2WFikyVx-qZAkRAMc31ftq1Xw6mLFiqKMZR5LObdLMJKyuodfpPas3b6Bu8ju6285f7jCxXpigSu9rQpRgu6yYkwnQOvi21eKSUDmdyUcsd27Z_QdJSzyQikGpFbDVQdWfNG9--n_NXbDQfxAcNoav8sd4KSJKTJqV8cmDl19uKZX5b6ykIUK5mx9QW-4GEtwS-IknxeQsV7Of70o1lPuei9rrgxJelFDLL7K7PIHZb5tgheqGJMts72vD2Smb3Q31Cx5PFl9adg04FfNhniDbVuHnbbJBj1XdBOsQUoWtO85OHaQFzPXFpXZ7IZW11RF9UWRNkkkeySLyXE2sQW5RZThsWdxFJMQ2D6fauaWUCDRs5-8eTGqk85TkP7iiv30teVNe&xkcb=SoAu6_M3mu0Q05g2hD0LbzkdCdPP&camk=UoKtGZLa3XJIStoZAr8I5w%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","CPU Silicon Validation Technical Program Manager","","","Qualcomm","Santa Clara, CA 95053","$175,500 - $263,300 a year","RSU","","","","","",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BnCayJpNoXAHBFRZvEu9zkXaHBTso8-yLkpkfJhf3-c_FCEz7u-0H9f93Qj4IpTpTiBuAJkL-bhliF8_THQQ6e8eLiziHS3ILtKHZKLnMVy_ixQx_0Q77P3R8xQuBm09LB9AKjmfd7UgZoFCfe9-XxyzXIk8aQMa6QqlXG23i15quNVOBWvqTfGjZwMQ8ad0_7KBJY6I1mzmFSuZkidrZ4mCHCqDk7mD4tkW5g0IrZMkc84zgk9gvUHzhEej0Z_fOTaQZbuLfEEWEUQxnefus3IU4R2Of8YDQ_8w72Bz_DQjQUBGeeDXqZpxzA_BrCFMaeKdKOcqaD-c5TG6WEKe6KOXIBHL95Tuk65UcYHxBQ61aaN8FV88tS68ReOjprS9OhBqA7OZtwn1NeyHNFsdH1MvZMpgMMQR3qIQPFXV4LJ3WvUJz2LEnQEgbrGQecac_ZSgL9cIzLdvPZIEsBd6nHmTJd1nJuL3JAijK6tiooJaaNNwfJ9WEpaJcvdXftqyyuBfalDc7gkNNBbrSJ2vYYq5H6pppsMoyxZPOCIoL-pNeljdUGpRixAZ6ddkKQ4I7Kcz4nxg1bTJROHxlsgh_yD--oUqx9Mwm4wkLNZKThat-CvQ7Ox0BGSuODIRkprgTv_jCW7iSHK_dxx3IkCjjUto9BNLnlRWJflydhzDuU-HT8RB5fl-aE7QyVdx5Xiizx2zDyFS7QBqaMNf7huLJ2bR-6CGZdieyYDkWXzDyfL1slC0xvgoVnbxqKMx4xfgCt3-YqJy8JqP4VxLgkf3sLj2tleJF_6rst_iytLaFMF_H9Wj91cEMjJCYtYStISMr209a_vo2sh-YMfLF6QjTKvrtpVF08NFc3WoSzEjpZ2qqtxlGThyOr-7Z5yb_kiEzIV69-x7HdYGp-a0NzJizNTVI9T6H7IlU-iO1qIrJ-b9kfHOsVkQo5&xkcb=SoCg6_M3mu0Q04A2hD0LbzkdCdPP&camk=UoKtGZLa3XJvBzQ7BuInDA%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Tech II","Easily apply","","Klinger Moving, a Corovan Corporation Affiliate","San Leandro, CA 94577","$22.75 - $25.80 an hour","Part-time","40 hours per week","Weekends as needed","","","",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DUIUKNmkO9eplQBWgjWtyZTeBIvNV_K-f7eYqnE-qDJ4weiXPKcLt67fYWualG-h-QezsW5Td_wWLG_NC-PyuEadILCHbsiHnTbnjdzF6IxJ8hzaNHuKDAS3xLLy_WfIQLSg3k3yYYtl7guR0J0fEluMokbanlke1Hv7k6FccmVqG1LNqlcjfUPqSRX50K7JbD6qzlVCxZkF27Hq41LJ1TI_I5jcqHSrAdUyI6hKInpzcempx3o_kTRazySh_Tod7j4i0ovyd87X-Vs6ag2in6rbhKH3ydRFoUmI-eBI9uN4OJkTF4yksOekk7Wn6fQXtpjhXJ7bKHnMSbRoTUWTtUYTt3FefEPLWn571rfqZ-8SSUVpRMlf4A-CSIqJqcAP3H-W2BS6us-0HN63eXV6ZCNmYtQ8TspO2hPCuMe6Pah9XsGz-DECQpgZuax7eOo8fyVE7uzTzmeZ3y23evZ8WcuNQbXXKlsKc3BKcIYF_aqN2jhOsGGN-0GRA58_iHTAhdLxBXE2CbgohG6lIlGHC5CAdrzl8M8JfXwtE1ET8NqlZssRVq4LMSZBi05mGlaHTJXmKk4jXU3PDHlkIZJaOMHZXACUrC8C8z3T29N-egIb9h210YWVUO8r9IG1h3nUQ_u-rU8Zor0ddvwgn0YZ-UbzyyA9Dyca3VNwSOe2n4pohesn2LTCc1SkufUt_Aqc2G0ozPmIRbfxpQmsW0iJYVFZ_FqCM0zY627VgSUnEZm-KAQsLuQ7Mnf6SowL-oVESDwivbNM29tLSNyrPDjjUa4DqSGnp4F8V8UbV_BCCTiXS1jkZ1XoM50FlGo8ZcisRGfVHGUdf6pu0BX0331S26yEQmMUfTEBfdefaNDVd2EA%3D%3D&xkcb=SoCz6_M3mu0Q04A2hD0PbzkdCdPP&camk=nUmJqO2E8riv4fhH51-b_Q%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","Sr. Lustre Engineer","New","","NetApp","San Jose, CA 95113","Pay information not provided","","","","","","",""
"https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQUAyYzMowKJXT1F8-wViFpT9XTqJz1cG45efxJhzkFt2m8xuzv-6KjD2Qp0Q_sbyRGL6U47ZKqcmk23nvCI_pznxuteUndOyAyvR1qbJw9RKX2UqGat3hCYO-07bSfxWu74NtblvOi-cqTEe4bD3gadhBnG6CO6-mcx-He-sF8-AVOfU7VRiKV5vPNmmdRO7juDYGTc79UbokIBQXLhU2dRTkj3cOvnCh9AcF9a-_j6t_IUVnLikNI-Jcti6zy9C5FH18D5Xgw_CXtSqYBwbJ05jFUiAG4eM7bW1vBWuY6Me_H9c8fqHfKr-AVMehH6Z3KnNlTb-0liUFZ4utJQdTFZFcU1hpCT09LRz-Z_qP_9ni99YTSvaVuulH58TJpwHOBRhjsxleT7yEfJQ-aLC8GUUPbMAdLHozRwgROHVyfwPYPFxF25hF063j3dq4NZREEExI1GD5rIc-ww3EhReUOnAVrh-4zi29pSfEpyDLagiB1Q0Z2K0_slnpph3Z4i0QUdnr3LamiUCGdB7WDWfR4tAu9F89g1K_M-MULGRl-cEk0jw3wd7d6vXXMGJPULJWby_5h7PgcWo6jTEUZRz8XigboFbr3NYa8AXV9uIlXSSIzGuplV4BTFJi-DQuQwPQExKqqcFrA1_yCrFxasOJjJlf34_aZUScjgOx12F3fD7YiJ65yENL-4Y4brHOFa8%3D&xkcb=SoDH6_M3mu0Q04A2hD0DbzkdCdPP&camk=UoKtGZLa3XICV4ThZUdTTQ%3D%3D&from=hp.jobsForYou&tk=1jjeu7o6e21on000&jsa=4449&vjs=3&mtk=1jjeu5kvujccl800","CPU Architecture Performance Engineer (RISC V)","","","Qualcomm","Santa Clara, CA 95053","$167,100 - $250,700 a year","RSU","","","","","",""
