"embla__slide__inner href","embla__slide__img src","embla__slide__img src 2","embla__slide__inner href 3","embla__slide__img src 3","embla__slide__inner href 4","embla__slide__img src 4","embla","embla__slide__number","image-counter","embla__slide__number 2","price-content","detailed-info-container","detailed-info-container 2","detailed-info-container 3","property-name","property-description","agent-name","agency-name","for-sale-content-container href","for-sale-content-container"
"https://www.homes.com/property/2562-walnut-blvd-walnut-creek-ca-unit-68/4mzf0lrssz9dd/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/8400933874-023670612/2562-walnut-blvd-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/2562-walnut-blvd-walnut-creek-ca-unit-68/4mzf0lrssz9dd/","https://images.homes.com/listings/117/6500933874-023670612/2562-walnut-blvd-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/2562-walnut-blvd-walnut-creek-ca-unit-68/4mzf0lrssz9dd/","https://images.homes.com/listings/117/3600933874-023670612/2562-walnut-blvd-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2562-walnut-blvd-walnut-creek-ca-unit-68/4mzf0lrssz9dd/"" role=""link"" aria-label=""2562 Walnut Blvd Unit 68, Walnut Creek, CA 94596"" title=""2562 Walnut Blvd Unit 68, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""2562 Walnut Blvd Unit 68, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","38","$349,000","1 Bed","1 Bath","710 Sq Ft","2562 Walnut Blvd Unit 68, Walnut Creek, CA 94596","Location, Location, Location! Nestled in the heart of Walnut Creek, just a short stroll to vibrant downtown, this light-filled upper-level 1-bedroom condo offers the perfect blend of comfort, convenience, and investment potential. Step inside to soaring vaulted ceilings and an airy, open feel. Freshly painted and truly move-in ready, this home is ideal for first-time buyers, downsizers, or savvy","Sarina Dhanoa","","https://www.homes.com/property/2562-walnut-blvd-walnut-creek-ca-unit-68/4mzf0lrssz9dd/","2562 Walnut Blvd Unit 68, Walnut Creek, CA 94596"
"https://www.homes.com/property/165-pine-creek-rd-walnut-creek-ca/rwlk5h8bljh75/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/4156806054-678833402/165-pine-creek-rd-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/165-pine-creek-rd-walnut-creek-ca/rwlk5h8bljh75/","https://images.homes.com/listings/117/9156806054-678833402/165-pine-creek-rd-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/165-pine-creek-rd-walnut-creek-ca/rwlk5h8bljh75/","https://images.homes.com/listings/117/2256806054-678833402/165-pine-creek-rd-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/165-pine-creek-rd-walnut-creek-ca/rwlk5h8bljh75/"" role=""link"" aria-label=""165 Pine Creek Rd, Walnut Creek, CA 94598"" title=""165 Pine Creek Rd, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""165 Pine Creek Rd, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","79","$2,748,000","4 Beds","3.5 Baths","4,256 Sq Ft","165 Pine Creek Rd, Walnut Creek, CA 94598","Elegant Walnut Creek Estate on Expansive .88-Acre Lot. Welcome to 165 Pine Creek Road, a rare opportunity to own a private estate tucked away in one of Walnut Creek's most desirable settings. This stately residence features 4 bedrooms, 3.5 bathrooms, and an ideal blend of timeless elegance and modern comfort. Step through the grand foyer into an inviting layout that offers both formal and casual","Jeff Appenrodt","Laurel Realty & Investment","https://www.homes.com/property/165-pine-creek-rd-walnut-creek-ca/rwlk5h8bljh75/","165 Pine Creek Rd, Walnut Creek, CA 94598"
"https://www.homes.com/property/1756-cole-ave-walnut-creek-ca-unit-103/lkc5vlr1wd69z/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/6288150874-298839512/1756-cole-ave-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/1756-cole-ave-walnut-creek-ca-unit-103/lkc5vlr1wd69z/","https://images.homes.com/listings/117/6388150874-298839512/1756-cole-ave-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/1756-cole-ave-walnut-creek-ca-unit-103/lkc5vlr1wd69z/","https://images.homes.com/listings/117/3488150874-298839512/1756-cole-ave-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1756-cole-ave-walnut-creek-ca-unit-103/lkc5vlr1wd69z/"" role=""link"" aria-label=""1756 Cole Ave Unit 103, Walnut Creek, CA 94596"" title=""1756 Cole Ave Unit 103, Walnut Creek, CA 94596"">
                                    <img class=""embla__slide__img image-container"" alt=""1756 Cole Ave Unit 103, Walnut Creek, CA 94596"" />
                                </a>
                            </div>
                        </div>","/","1","42","$1,795,000","2 Beds","2 Baths","1,923 Sq Ft","1756 Cole Ave Unit 103, Walnut Creek, CA 94596","A rare opportunity to own one of Walnut Creek’s largest luxury condominiums, offering 1,923 square feet of refined single-level living just moments from downtown. This thoughtfully updated residence features a spacious, light-filled layout with a generous great room and a contemporary kitchen finished with quality materials and clean, modern lines. The primary suite opens directly to the terrace","Taylor Ferris","Homemark Realty","https://www.homes.com/property/1756-cole-ave-walnut-creek-ca-unit-103/lkc5vlr1wd69z/","1756 Cole Ave Unit 103, Walnut Creek, CA 94596"
"https://www.homes.com/property/2772-tice-creek-dr-walnut-creek-ca-unit-4/s6cj9npxccrsw/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/2776479084-657146312/2772-tice-creek-dr-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/2772-tice-creek-dr-walnut-creek-ca-unit-4/s6cj9npxccrsw/","https://images.homes.com/listings/117/1487479084-657146312/2772-tice-creek-dr-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/2772-tice-creek-dr-walnut-creek-ca-unit-4/s6cj9npxccrsw/","https://images.homes.com/listings/117/5687479084-657146312/2772-tice-creek-dr-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2772-tice-creek-dr-walnut-creek-ca-unit-4/s6cj9npxccrsw/"" role=""link"" aria-label=""2772 Tice Creek Dr Unit 4, Walnut Creek, CA 94595"" title=""2772 Tice Creek Dr Unit 4, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""2772 Tice Creek Dr Unit 4, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","45","$595,000","2 Beds","2 Baths","1,148 Sq Ft","2772 Tice Creek Dr Unit 4, Walnut Creek, CA 94595","Elegantly and extensively renovated and expanded Sonoma floorplan. Located at the end of Entry 2, this ground floor unit is flooded with natural light. Upon entering you are greeted by a foyer and well appointed full guest bath with modern finishings. The great room features open concept living, large windows, a spacious deck and an added electric fireplace, to be enjoyed on those cozy evenings","Sarina Dhanoa","","https://www.homes.com/property/2772-tice-creek-dr-walnut-creek-ca-unit-4/s6cj9npxccrsw/","2772 Tice Creek Dr Unit 4, Walnut Creek, CA 94595"
"https://www.homes.com/property/2650-jones-rd-walnut-creek-ca-unit-14/fwrc0dhnh81zg/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/9736863084-316769412/2650-jones-rd-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/2650-jones-rd-walnut-creek-ca-unit-14/fwrc0dhnh81zg/","https://images.homes.com/listings/117/2045865574-316769412/2650-jones-rd-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/2650-jones-rd-walnut-creek-ca-unit-14/fwrc0dhnh81zg/","https://images.homes.com/listings/117/6494865574-316769412/2650-jones-rd-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2650-jones-rd-walnut-creek-ca-unit-14/fwrc0dhnh81zg/"" role=""link"" aria-label=""2650 Jones Rd Unit 14, Walnut Creek, CA 94597"" title=""2650 Jones Rd Unit 14, Walnut Creek, CA 94597"">
                                    <img class=""embla__slide__img image-container"" alt=""2650 Jones Rd Unit 14, Walnut Creek, CA 94597"" />
                                </a>
                            </div>
                        </div>","/","1","45","$560,000","3 Beds","2 Baths","1,195 Sq Ft","2650 Jones Rd Unit 14, Walnut Creek, CA 94597","Beautifully maintained first-floor 3-bedroom, 2-bath condo offering 1,195 sq. ft. of light-filled living space in the heart of Walnut Creek. This inviting home features a bright, open floor plan with spacious bedrooms, generous storage, and a seamless flow between the kitchen, dining, and living areas — perfect for everyday living and entertaining. Inviting kitchen offers plenty of counter space","Sabine Larsen","Redfin","https://www.homes.com/property/2650-jones-rd-walnut-creek-ca-unit-14/fwrc0dhnh81zg/","2650 Jones Rd Unit 14, Walnut Creek, CA 94597"
"https://www.homes.com/property/1539-geary-rd-walnut-creek-ca-unit-c/yfdtz8fdnxzf5/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/7460690944-253559302/1539-geary-rd-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/1539-geary-rd-walnut-creek-ca-unit-c/yfdtz8fdnxzf5/","https://images.homes.com/listings/117/0760690944-253559302/1539-geary-rd-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/1539-geary-rd-walnut-creek-ca-unit-c/yfdtz8fdnxzf5/","https://images.homes.com/listings/117/0170690944-253559302/1539-geary-rd-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1539-geary-rd-walnut-creek-ca-unit-c/yfdtz8fdnxzf5/"" role=""link"" aria-label=""1539 Geary Rd Unit C, Walnut Creek, CA 94597"" title=""1539 Geary Rd Unit C, Walnut Creek, CA 94597"">
                                    <img class=""embla__slide__img image-container"" alt=""1539 Geary Rd Unit C, Walnut Creek, CA 94597"" />
                                </a>
                            </div>
                        </div>","/","1","21","$860,000","3 Beds","2.5 Baths","2,124 Sq Ft","1539 Geary Rd Unit C, Walnut Creek, CA 94597","Gorgeous, open-floor-plan with stunning detailing and modern versatility. You’re welcomed by a bright, expansive great family room, featuring soaring ceilings, a gas fireplace, and picture perfect window that fills the room with abundance of natural light. The adjacent dining area flows seamlessly into the kitchen. The kitchen is the centerpiece of the home, designed for both style and function.","Vikki Cayere","Redfin","https://www.homes.com/property/1539-geary-rd-walnut-creek-ca-unit-c/yfdtz8fdnxzf5/","1539 Geary Rd Unit C, Walnut Creek, CA 94597"
"https://www.homes.com/property/3258-ptarmigan-dr-walnut-creek-ca-unit-3b/w18y5zp4ypb6c/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/1666969864-594579212/3258-ptarmigan-dr-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/3258-ptarmigan-dr-walnut-creek-ca-unit-3b/w18y5zp4ypb6c/","https://images.homes.com/listings/117/0176969864-594579212/3258-ptarmigan-dr-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/3258-ptarmigan-dr-walnut-creek-ca-unit-3b/w18y5zp4ypb6c/","https://images.homes.com/listings/117/2676969864-594579212/3258-ptarmigan-dr-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/3258-ptarmigan-dr-walnut-creek-ca-unit-3b/w18y5zp4ypb6c/"" role=""link"" aria-label=""3258 Ptarmigan Dr Unit 3B, Walnut Creek, CA 94595"" title=""3258 Ptarmigan Dr Unit 3B, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""3258 Ptarmigan Dr Unit 3B, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","44","$1,299,000","3 Beds","2 Baths","1,640 Sq Ft","3258 Ptarmigan Dr Unit 3B, Walnut Creek, CA 94595","A rare opportunity in Rossmoor’s exclusive enclave, “The Heights.” This sought-after home offers exceptional privacy and unparalleled panoramic views across Rossmoor to the Benicia Hills. High ceilings in the living room, dining room, and den enhance natural light and volume. The upgraded kitchen features custom baked-finish cabinetry with pull-outs, soft-close drawers, granite countertops,","Laralee Miller","Redfin","https://www.homes.com/property/3258-ptarmigan-dr-walnut-creek-ca-unit-3b/w18y5zp4ypb6c/","3258 Ptarmigan Dr Unit 3B, Walnut Creek, CA 94595"
"https://www.homes.com/property/1445-marchbanks-dr-walnut-creek-ca-unit-2/p7jnwe6zysxkd/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/1258883184-728021712/1445-marchbanks-dr-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/1445-marchbanks-dr-walnut-creek-ca-unit-2/p7jnwe6zysxkd/","https://images.homes.com/listings/117/8258883184-728021712/1445-marchbanks-dr-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/1445-marchbanks-dr-walnut-creek-ca-unit-2/p7jnwe6zysxkd/","https://images.homes.com/listings/117/1358883184-728021712/1445-marchbanks-dr-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1445-marchbanks-dr-walnut-creek-ca-unit-2/p7jnwe6zysxkd/"" role=""link"" aria-label=""1445 Marchbanks Dr Unit 2, Walnut Creek, CA 94598"" title=""1445 Marchbanks Dr Unit 2, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""1445 Marchbanks Dr Unit 2, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","39","$399,000","1 Bed","1 Bath","665 Sq Ft","1445 Marchbanks Dr Unit 2, Walnut Creek, CA 94598","Fully and tastefully renovated ground-floor ,1 bed, 1 bath -condo in the desirable Diablo Hills community of Walnut Creek with no steps and peaceful golf course and wooded views. This move-in ready home features new flooring, new sliding door and duel window, updated kitchen , New countertops, new vanity, modern fixtures, recessed lighting, new doors, hardware, baseboards, and fresh paint","Shiva Jafarzadeh","Engel & Volkers Danville","https://www.homes.com/property/1445-marchbanks-dr-walnut-creek-ca-unit-2/p7jnwe6zysxkd/","1445 Marchbanks Dr Unit 2, Walnut Creek, CA 94598"
"https://www.homes.com/property/2042-smith-ln-concord-ca/y0f7hgjk24t73/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/0083449084-712910712/2042-smith-ln-concord-ca-primaryphoto.jpg","https://www.homes.com/property/2042-smith-ln-concord-ca/y0f7hgjk24t73/","https://images.homes.com/listings/117/1183449084-712910712/2042-smith-ln-concord-ca-buildingphoto-2.jpg","https://www.homes.com/property/2042-smith-ln-concord-ca/y0f7hgjk24t73/","https://images.homes.com/listings/117/4183449084-712910712/2042-smith-ln-concord-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2042-smith-ln-concord-ca/y0f7hgjk24t73/"" role=""link"" aria-label=""2042 Smith Ln, Concord, CA 94518"" title=""2042 Smith Ln, Concord, CA 94518"">
                                    <img class=""embla__slide__img image-container"" alt=""2042 Smith Ln, Concord, CA 94518"" />
                                </a>
                            </div>
                        </div>","/","1","42","$1,449,000","5 Beds","3 Baths","2,704 Sq Ft","2042 Smith Ln, Concord, CA 94518","FIRST TIME ON MARKET EVER -- A lifestyle of luxury awaits in this breathtaking 5-bedroom, 3-bath turn-key dream home meticulously maintained by original owner and perfectly situated on a secluded, private cul-de-sac shared by only 2 other houses in a prime location. Soaring ceilings, tons of natural light, spectacular cherry wood floors, new carpet, custom shutters, impeccably updated Chefs dream","Mariah Bradford","Dudum Real Estate Group","https://www.homes.com/property/2042-smith-ln-concord-ca/y0f7hgjk24t73/","2042 Smith Ln, Concord, CA 94518"
"https://www.homes.com/property/1101-n-gate-rd-walnut-creek-ca/hq7jc0qjg8102/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/3765421244-374922102/1101-n-gate-rd-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/1101-n-gate-rd-walnut-creek-ca/hq7jc0qjg8102/","https://images.homes.com/listings/117/5284421244-374922102/1101-n-gate-rd-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/1101-n-gate-rd-walnut-creek-ca/hq7jc0qjg8102/","https://images.homes.com/listings/117/2484421244-374922102/1101-n-gate-rd-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1101-n-gate-rd-walnut-creek-ca/hq7jc0qjg8102/"" role=""link"" aria-label=""1101 N Gate Rd, Walnut Creek, CA 94598"" title=""1101 N Gate Rd, Walnut Creek, CA 94598"">
                                    <img class=""embla__slide__img image-container"" alt=""1101 N Gate Rd, Walnut Creek, CA 94598"" />
                                </a>
                            </div>
                        </div>","/","1","57","$4,500,000","5 Beds","3.5 Baths","4,402 Sq Ft","1101 N Gate Rd, Walnut Creek, CA 94598","Welcome to the custom country home you've always dreamed of! Incredible location at the foot of Mt Diablo, on prestigious North Gate Road. Your private, country paradise is just a few minutes from excellent schools & all of the conveniences of downtown Walnut Creek. Enjoy an unbelievable 23,000 SQFT covered arena & barn, a beautiful sprawling single story home & a large second structure that has","Lisa Hopkins-Cochran","Compass","https://www.homes.com/property/1101-n-gate-rd-walnut-creek-ca/hq7jc0qjg8102/","1101 N Gate Rd, Walnut Creek, CA 94598"
"https://www.homes.com/property/2101-golden-rain-rd-walnut-creek-ca-unit-14/s0k2g0xqbm0xv/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/6466331264-312253112/2101-golden-rain-rd-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/2101-golden-rain-rd-walnut-creek-ca-unit-14/s0k2g0xqbm0xv/","https://images.homes.com/listings/117/0266331264-312253112/2101-golden-rain-rd-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/2101-golden-rain-rd-walnut-creek-ca-unit-14/s0k2g0xqbm0xv/","https://images.homes.com/listings/117/6166331264-312253112/2101-golden-rain-rd-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2101-golden-rain-rd-walnut-creek-ca-unit-14/s0k2g0xqbm0xv/"" role=""link"" aria-label=""2101 Golden Rain Rd Unit 14, Walnut Creek, CA 94595"" title=""2101 Golden Rain Rd Unit 14, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""2101 Golden Rain Rd Unit 14, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","52","$638,000","2 Beds","2 Baths","1,054 Sq Ft","2101 Golden Rain Rd Unit 14, Walnut Creek, CA 94595","The Walke Inn is a beautifully reimagined, fully renovated home designed for both elegance and comfort in the heart of Rossmoor’s 55+ community. Expertly updated by Fred Rooster Renovations, this Sonoma model features thoughtful design and modern touches throughout. At the heart of the home is an inviting open concept kitchen with a large island with seating, oversized farmhouse sink, induction","Eric Larson","Compass","https://www.homes.com/property/2101-golden-rain-rd-walnut-creek-ca-unit-14/s0k2g0xqbm0xv/","2101 Golden Rain Rd Unit 14, Walnut Creek, CA 94595"
"https://www.homes.com/property/1621-ptarmigan-dr-walnut-creek-ca-unit-3c/rbzqcq5c5fwc8/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/3850336944-328401402/1621-ptarmigan-dr-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/1621-ptarmigan-dr-walnut-creek-ca-unit-3c/rbzqcq5c5fwc8/","https://images.homes.com/listings/117/1304510474-328401402/1621-ptarmigan-dr-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/1621-ptarmigan-dr-walnut-creek-ca-unit-3c/rbzqcq5c5fwc8/","https://images.homes.com/listings/117/8060336944-328401402/1621-ptarmigan-dr-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/1621-ptarmigan-dr-walnut-creek-ca-unit-3c/rbzqcq5c5fwc8/"" role=""link"" aria-label=""1621 Ptarmigan Dr Unit 3C, Walnut Creek, CA 94595"" title=""1621 Ptarmigan Dr Unit 3C, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""1621 Ptarmigan Dr Unit 3C, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","31","$550,000","2 Beds","2 Baths","1,378 Sq Ft","1621 Ptarmigan Dr Unit 3C, Walnut Creek, CA 94595","Welcome to this rarely available Villa De Anzer condo, perched on the top floor with sweeping hill views. This 2-bedroom, 2-bath home is located in a desirable level-in building with convenient elevator access, offering a true step-free lifestyle. The living room opens to a private deck where you can relax and take in the peaceful, scenic surroundings. Known as one of Rossmoor's hidden gems, this","Gilbert Duenas","GD Homes","https://www.homes.com/property/1621-ptarmigan-dr-walnut-creek-ca-unit-3c/rbzqcq5c5fwc8/","1621 Ptarmigan Dr Unit 3C, Walnut Creek, CA 94595"
"https://www.homes.com/property/2530-oak-rd-walnut-creek-ca-unit-200/px3s8x2lsrq40/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/6823157374-795870412/2530-oak-rd-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/2530-oak-rd-walnut-creek-ca-unit-200/px3s8x2lsrq40/","https://images.homes.com/listings/117/8823157374-795870412/2530-oak-rd-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/2530-oak-rd-walnut-creek-ca-unit-200/px3s8x2lsrq40/","https://images.homes.com/listings/117/9823157374-795870412/2530-oak-rd-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2530-oak-rd-walnut-creek-ca-unit-200/px3s8x2lsrq40/"" role=""link"" aria-label=""2530 Oak Rd Unit 200, Walnut Creek, CA 94597"" title=""2530 Oak Rd Unit 200, Walnut Creek, CA 94597"">
                                    <img class=""embla__slide__img image-container"" alt=""2530 Oak Rd Unit 200, Walnut Creek, CA 94597"" />
                                </a>
                            </div>
                        </div>","/","1","28","$529,000","2 Beds","2 Baths","942 Sq Ft","2530 Oak Rd Unit 200, Walnut Creek, CA 94597","NEW Buyers incentive package, call for details. Welcome to this charming 2-bedroom, 2-bathroom home in the heart of Walnut Creek. With a total living space of 942 square feet, this cozy residence features a thoughtfully designed kitchen complete with granite countertops, a dishwasher, garbage disposal, microwave, stainless steel appliances, and oven range, making meal preparation a delight. The","Paul Locatelli","Epique Realty","https://www.homes.com/property/2530-oak-rd-walnut-creek-ca-unit-200/px3s8x2lsrq40/","2530 Oak Rd Unit 200, Walnut Creek, CA 94597"
"https://www.homes.com/property/2308-pine-knoll-dr-walnut-creek-ca-unit-2/emw0332ed3sjy/","https://www.homes.com/assets/images/spacer.gif","https://images.homes.com/listings/117/1672264874-846350412/2308-pine-knoll-dr-walnut-creek-ca-primaryphoto.jpg","https://www.homes.com/property/2308-pine-knoll-dr-walnut-creek-ca-unit-2/emw0332ed3sjy/","https://images.homes.com/listings/117/2772264874-846350412/2308-pine-knoll-dr-walnut-creek-ca-buildingphoto-2.jpg","https://www.homes.com/property/2308-pine-knoll-dr-walnut-creek-ca-unit-2/emw0332ed3sjy/","https://images.homes.com/listings/117/2872264874-846350412/2308-pine-knoll-dr-walnut-creek-ca-buildingphoto-3.jpg","<div class=""embla__slide"">
                            <div class=""embla__slide__inner"">
                                <a href=""/property/2308-pine-knoll-dr-walnut-creek-ca-unit-2/emw0332ed3sjy/"" role=""link"" aria-label=""2308 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595"" title=""2308 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595"">
                                    <img class=""embla__slide__img image-container"" alt=""2308 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595"" />
                                </a>
                            </div>
                        </div>","/","1","44","$675,000","2 Beds","1.5 Baths","1,330 Sq Ft","2308 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595","This updated & expanded, highly sought-after level-in San Franciscan model features a beautiful double patio surrounded by lush lawns and mature trees, within the premier 55+ gated community of lovely Rossmoor. It's expansive, open-concept design is illuminated by skylights, tasteful window coverings and luxury engineered wood flooring. The full bathroom has an inviting jacuzzi bathtub and like","LORI DAVIS","Re/max Accord","https://www.homes.com/property/2308-pine-knoll-dr-walnut-creek-ca-unit-2/emw0332ed3sjy/","2308 Pine Knoll Dr Unit 2, Walnut Creek, CA 94595"
